hisse,fark,adet2,tks2,kurum,donem,yukleme
CATES,-809,4520,33050000,BULLS,2026_02,2026-04-18 13:53
ATAGY,-820,57130,45670114,BULLS,2026_02,2026-04-18 13:53
OYAYO,-884,19039,19999941,BULLS,2026_02,2026-04-18 13:53
GOLDS,-889,352220,192323946,BULLS,2026_02,2026-04-18 13:53
DOGUB,-922,2886,19821566,BULLS,2026_02,2026-04-18 13:53
ALCTL,-988,95144,13543218,BULLS,2026_02,2026-04-18 13:53
ISGLKF,-1000,-1000,113800000,BULLS,2026_02,2026-04-18 13:53
YATAS,-1055,19625,94866488,BULLS,2026_02,2026-04-18 13:53
KARTN,-1067,8854,72781126,BULLS,2026_02,2026-04-18 13:53
BRKSN,-1072,68323,62639942,BULLS,2026_02,2026-04-18 13:53
ATEKS,-1102,1835,5441598,BULLS,2026_02,2026-04-18 13:53
FENIS,-1109,74076,26080019,BULLS,2026_02,2026-04-18 13:53
MAKIM,-1149,94249,42559998,BULLS,2026_02,2026-04-18 13:53
BRISA,-1207,27931,31247472,BULLS,2026_02,2026-04-18 13:53
ANHYT,-1261,4054,88457041,BULLS,2026_02,2026-04-18 13:53
EMNIS,-1275,5491,3429235,BULLS,2026_02,2026-04-18 13:53
ENPRA,-1329,2683,15294299,BULLS,2026_02,2026-04-18 13:53
VKING,-1333,3074,30932905,BULLS,2026_02,2026-04-18 13:53
TRNSK,-1350,78141,25616249,BULLS,2026_02,2026-04-18 13:53
CEOEM,-1371,60723,22209658,BULLS,2026_02,2026-04-18 13:53
DERIM,-1391,8703,40403770,BULLS,2026_02,2026-04-18 13:53
MOPAS,-1665,28793,57330000,BULLS,2026_02,2026-04-18 13:53
BIZIM,-1745,2991,27601626,BULLS,2026_02,2026-04-18 13:53
ATATP,-1781,101645,18809999,BULLS,2026_02,2026-04-18 13:53
PKART,-1888,4293,11048497,BULLS,2026_02,2026-04-18 13:53
CBSBO,-2000,86,14692447,BULLS,2026_02,2026-04-18 13:53
RGYAS,-2061,4203,105523000,BULLS,2026_02,2026-04-18 13:53
ETYAT,-2091,7169,17735341,BULLS,2026_02,2026-04-18 13:53
ISFIN,-2368,63979,310154523,BULLS,2026_02,2026-04-18 13:53
LUKSK,-2511,1004,27257202,BULLS,2026_02,2026-04-18 13:53
DOFER,-2723,71982,20172500,BULLS,2026_02,2026-04-18 13:53
METRO,-2727,522010,539989959,BULLS,2026_02,2026-04-18 13:53
GMSTRF,-2803,18393,73800000,BULLS,2026_02,2026-04-18 13:53
GRSEL,-2891,40076,29650000,BULLS,2026_02,2026-04-18 13:53
KORDS,-2908,56155,65421451,BULLS,2026_02,2026-04-18 13:53
GMTAS,-3095,807195,298687813,BULLS,2026_02,2026-04-18 13:53
NUGYO,-3127,90826,324943976,BULLS,2026_02,2026-04-18 13:53
PARSN,-3264,24349,34033246,BULLS,2026_02,2026-04-18 13:53
MACKO,-3285,8481,41500000,BULLS,2026_02,2026-04-18 13:53
MOBTL,-3454,40929,207999999,BULLS,2026_02,2026-04-18 13:53
SNPAM,-3482,80015,19679871,BULLS,2026_02,2026-04-18 13:53
PRTAS,-3600,24183,21405233,BULLS,2026_02,2026-04-18 13:53
FRMPL,-3617,74254,39997767,BULLS,2026_02,2026-04-18 13:53
ICBCT,-3650,50229,216761845,BULLS,2026_02,2026-04-18 13:53
UNTAR,-3700,28711,29562129,BULLS,2026_02,2026-04-18 13:53
OTTO,-3749,4873,5824438,BULLS,2026_02,2026-04-18 13:53
AGESA,-3759,8171,35829553,BULLS,2026_02,2026-04-18 13:53
YIGIT,-3783,67251,74999975,BULLS,2026_02,2026-04-18 13:53
YGYO,-3800,758898,1310632851,BULLS,2026_02,2026-04-18 13:53
YAPRK,-3857,-3179,4214998,BULLS,2026_02,2026-04-18 13:53
MTRKS,-4140,31317,43633165,BULLS,2026_02,2026-04-18 13:53
FORTE,-4185,43712,21999999,BULLS,2026_02,2026-04-18 13:53
KMPUR,-4212,67061,132432524,BULLS,2026_02,2026-04-18 13:53
MAGEN,-4539,182535,719512140,BULLS,2026_02,2026-04-18 13:53
GZNMI,-4636,9280,40949825,BULLS,2026_02,2026-04-18 13:53
DEVA,-4943,46817,199971824,BULLS,2026_02,2026-04-18 13:53
SAMAT,-5326,108344,103183797,BULLS,2026_02,2026-04-18 13:53
ISGYO,-5574,27267,531312439,BULLS,2026_02,2026-04-18 13:53
MERKO,-5646,345287,101104700,BULLS,2026_02,2026-04-18 13:53
KZGYO,-5791,12478,49999978,BULLS,2026_02,2026-04-18 13:53
TGSAS,-5984,753093,12348294,BULLS,2026_02,2026-04-18 13:53
KRTEK,-6152,50349,18914650,BULLS,2026_02,2026-04-18 13:53
GOODY,-6400,78253,132804473,BULLS,2026_02,2026-04-18 13:53
AYGAZ,-6654,70415,98568807,BULLS,2026_02,2026-04-18 13:53
BOSSA,-6717,1157488,508724189,BULLS,2026_02,2026-04-18 13:53
KARSN,-6914,314944,827827039,BULLS,2026_02,2026-04-18 13:53
RODRG,-7036,6982,16822352,BULLS,2026_02,2026-04-18 13:53
NETAS,-7617,48670,31783484,BULLS,2026_02,2026-04-18 13:53
GLRYH,-7631,405325,599623814,BULLS,2026_02,2026-04-18 13:53
MTRYO,-7843,82116,39900000,BULLS,2026_02,2026-04-18 13:53
DOFRB,-7933,181656,45000000,BULLS,2026_02,2026-04-18 13:53
PINSU,-8205,6759,101635846,BULLS,2026_02,2026-04-18 13:53
VANGD,-8252,34577,24374995,BULLS,2026_02,2026-04-18 13:53
TOASO,-8692,137027,120585076,BULLS,2026_02,2026-04-18 13:53
ORGE,-8886,34331,41839996,BULLS,2026_02,2026-04-18 13:53
ADGYO,-9222,419078,379654333,BULLS,2026_02,2026-04-18 13:53
GEDIK,-10041,65403,983076857,BULLS,2026_02,2026-04-18 13:53
TATGD,-10191,49136,119286243,BULLS,2026_02,2026-04-18 13:53
IZENR,-10266,437172,914537597,BULLS,2026_02,2026-04-18 13:53
BIMAS,-10492,3913,436214016,BULLS,2026_02,2026-04-18 13:53
POLHO,-10905,671370,164140074,BULLS,2026_02,2026-04-18 13:53
ZGOLDF,-11160,-8848,152040000,BULLS,2026_02,2026-04-18 13:53
ECILC,-11769,680907,210589603,BULLS,2026_02,2026-04-18 13:53
BURVA,-12236,203464,4723271,BULLS,2026_02,2026-04-18 13:53
TRMET,-12313,18533,174483588,BULLS,2026_02,2026-04-18 13:53
AYEN,-12397,6074,55531320,BULLS,2026_02,2026-04-18 13:53
BESLR,-12772,435792,658098036,BULLS,2026_02,2026-04-18 13:53
SELEC,-13036,10711,124262097,BULLS,2026_02,2026-04-18 13:53
ALFAS,-13301,43698,84639559,BULLS,2026_02,2026-04-18 13:53
BURCE,-13308,3692716,44422390,BULLS,2026_02,2026-04-18 13:53
GLRMK,-13425,46180,38760000,BULLS,2026_02,2026-04-18 13:53
UNLU,-14342,144599,102181558,BULLS,2026_02,2026-04-18 13:53
IEYHO,-14739,297589,541032947,BULLS,2026_02,2026-04-18 13:53
SMRTG,-14954,320215,664164672,BULLS,2026_02,2026-04-18 13:53
TRCAS,-16152,15564,206252778,BULLS,2026_02,2026-04-18 13:53
ATAKP,-16857,340289,28224000,BULLS,2026_02,2026-04-18 13:53
MPARK,-16883,4576,80869110,BULLS,2026_02,2026-04-18 13:53
AYDEM,-17327,56147,130000000,BULLS,2026_02,2026-04-18 13:53
DZGYO,-18032,469346,399777846,BULLS,2026_02,2026-04-18 13:53
KNFRT,-18282,228325,131747000,BULLS,2026_02,2026-04-18 13:53
EMKEL,-18947,78350,149999456,BULLS,2026_02,2026-04-18 13:53
SODSN,-18968,2468,45429261,BULLS,2026_02,2026-04-18 13:53
YEOTK,-19279,280734,160933198,BULLS,2026_02,2026-04-18 13:53
YGGYO,-20000,319952,240625741,BULLS,2026_02,2026-04-18 13:53
EGSER,-20450,152067,545751057,BULLS,2026_02,2026-04-18 13:53
IHAAS,-20572,26834,56031248,BULLS,2026_02,2026-04-18 13:53
ALKLC,-20880,71300,45382467,BULLS,2026_02,2026-04-18 13:53
SEKFK,-22287,87587,62311473,BULLS,2026_02,2026-04-18 13:53
BIGEN,-23401,198914,115500000,BULLS,2026_02,2026-04-18 13:53
OTKAR,-24356,14755,33417145,BULLS,2026_02,2026-04-18 13:53
IDGYO,-24376,11120,119234999,BULLS,2026_02,2026-04-18 13:53
KOCMT,-24384,915466,587485478,BULLS,2026_02,2026-04-18 13:53
ENSRI,-24498,26132,236333503,BULLS,2026_02,2026-04-18 13:53
KRVGD,-24789,49494,596159766,BULLS,2026_02,2026-04-18 13:53
DGATE,-25355,36413,15227271,BULLS,2026_02,2026-04-18 13:53
ZEDUR,-27060,25158,69899992,BULLS,2026_02,2026-04-18 13:53
GLDTRF,-27335,-19685,45850000,BULLS,2026_02,2026-04-18 13:53
SOKE,-28881,75880,126999996,BULLS,2026_02,2026-04-18 13:53
SMRVA,-29809,18553,28000000,BULLS,2026_02,2026-04-18 13:53
HRKET,-30714,8266,24000000,BULLS,2026_02,2026-04-18 13:53
BAGFS,-31241,2247603,100042745,BULLS,2026_02,2026-04-18 13:53
EGEPO,-32027,160716,200000000,BULLS,2026_02,2026-04-18 13:53
AVGYO,-33270,2461,111590302,BULLS,2026_02,2026-04-18 13:53
CELHA,-33750,81328,146124228,BULLS,2026_02,2026-04-18 13:53
KLSYN,-35261,390681,107854952,BULLS,2026_02,2026-04-18 13:53
DYOBY,-36092,154330,186553687,BULLS,2026_02,2026-04-18 13:53
ARASE,-36152,111889,49999991,BULLS,2026_02,2026-04-18 13:53
BOBET,-36436,249081,113999998,BULLS,2026_02,2026-04-18 13:53
DGNMO,-37606,164631,327634635,BULLS,2026_02,2026-04-18 13:53
AFYON,-37780,233967,399992258,BULLS,2026_02,2026-04-18 13:53
OZGYO,-37892,1537062,490916869,BULLS,2026_02,2026-04-18 13:53
ULKER,-38453,42286,338855989,BULLS,2026_02,2026-04-18 13:53
NTGAZ,-38716,155643,276000000,BULLS,2026_02,2026-04-18 13:53
TRENJ,-39138,36682,98018735,BULLS,2026_02,2026-04-18 13:53
EGGUB,-39289,914297,75862197,BULLS,2026_02,2026-04-18 13:53
FONET,-39411,1252623,577082984,BULLS,2026_02,2026-04-18 13:53
OZRDN,-40014,227107,57107579,BULLS,2026_02,2026-04-18 13:53
RTALB,-40692,306473,432976722,BULLS,2026_02,2026-04-18 13:53
BMSCH,-41307,111138,69277402,BULLS,2026_02,2026-04-18 13:53
FROTO,-42334,136321,625119847,BULLS,2026_02,2026-04-18 13:53
MGROS,-44172,-1882,96563550,BULLS,2026_02,2026-04-18 13:53
BLUME,-45641,415131,174710134,BULLS,2026_02,2026-04-18 13:53
GATEG,-45968,53064,10570341,BULLS,2026_02,2026-04-18 13:53
ASGYO,-46733,288810,165000000,BULLS,2026_02,2026-04-18 13:53
YYLGD,-48007,150346,369826200,BULLS,2026_02,2026-04-18 13:53
SNICA,-48191,588242,321688855,BULLS,2026_02,2026-04-18 13:53
TARKM,-49493,5367,4999997,BULLS,2026_02,2026-04-18 13:53
OZYSR,-50317,194638,40488000,BULLS,2026_02,2026-04-18 13:53
TDGYO,-50891,20382,59898213,BULLS,2026_02,2026-04-18 13:53
ERCB,-51447,703047,39113273,BULLS,2026_02,2026-04-18 13:53
BMSTL,-51846,128580,74772261,BULLS,2026_02,2026-04-18 13:53
BINBN,-52014,1656008,17000000,BULLS,2026_02,2026-04-18 13:53
HKTM,-54257,129971,72747495,BULLS,2026_02,2026-04-18 13:53
SEYKM,-54299,167781,151040901,BULLS,2026_02,2026-04-18 13:53
ZOREN,-61119,1512068,2681244194,BULLS,2026_02,2026-04-18 13:53
ARMGD,-61833,6305,54996000,BULLS,2026_02,2026-04-18 13:53
PETUN,-63416,925380,134673118,BULLS,2026_02,2026-04-18 13:53
EKSUN,-64523,784031,171792833,BULLS,2026_02,2026-04-18 13:53
IMASM,-65647,2159928,622850499,BULLS,2026_02,2026-04-18 13:53
VAKFA,-65963,170389,224999701,BULLS,2026_02,2026-04-18 13:53
BAHKM,-67298,24258,23289000,BULLS,2026_02,2026-04-18 13:53
SAFKR,-69995,387460,139406162,BULLS,2026_02,2026-04-18 13:53
UFUK,-70818,39745374,46845974,BULLS,2026_02,2026-04-18 13:53
BARMA,-73469,30408,68130939,BULLS,2026_02,2026-04-18 13:53
EUREN,-81624,1392486,1040132637,BULLS,2026_02,2026-04-18 13:53
TSGYO,-82405,255053,266499982,BULLS,2026_02,2026-04-18 13:53
RYGYO,-85028,1144908,770588057,BULLS,2026_02,2026-04-18 13:53
ENERY,-85559,68938,2420687469,BULLS,2026_02,2026-04-18 13:53
MNDRS,-86392,1504767,222007982,BULLS,2026_02,2026-04-18 13:53
BERA,-87002,257355,491964370,BULLS,2026_02,2026-04-18 13:53
KAREL,-87596,1272916,329659497,BULLS,2026_02,2026-04-18 13:53
AKFGY,-91845,2442652,3457819313,BULLS,2026_02,2026-04-18 13:53
AKYHO,-92877,4359928,223895870,BULLS,2026_02,2026-04-18 13:53
OFSYM,-92949,50409,22749998,BULLS,2026_02,2026-04-18 13:53
BRKO,-94367,1236334,138220828,BULLS,2026_02,2026-04-18 13:53
SEGYO,-94582,307418,203351321,BULLS,2026_02,2026-04-18 13:53
NATEN,-94638,969645,309375000,BULLS,2026_02,2026-04-18 13:53
PRKME,-94904,41135,53038641,BULLS,2026_02,2026-04-18 13:53
DOHOL,-97255,-139074,984706978,BULLS,2026_02,2026-04-18 13:53
ARDYZ,-98326,196426,279551557,BULLS,2026_02,2026-04-18 13:53
BORLS,-100892,370908,308652686,BULLS,2026_02,2026-04-18 13:53
DITAS,-101606,3781,83407812,BULLS,2026_02,2026-04-18 13:53
EUPWR,-103781,593317,199610525,BULLS,2026_02,2026-04-18 13:53
BALAT,-107204,489679,13585960,BULLS,2026_02,2026-04-18 13:53
LILAK,-107773,271511,260252705,BULLS,2026_02,2026-04-18 13:53
VESTL,-109198,474163,295447203,BULLS,2026_02,2026-04-18 13:53
AGROT,-109886,625213,843999770,BULLS,2026_02,2026-04-18 13:53
TKFEN,-110038,-64147,230848007,BULLS,2026_02,2026-04-18 13:53
QUAGR,-110335,2513784,1773200000,BULLS,2026_02,2026-04-18 13:53
DAGI,-113568,145212,175301274,BULLS,2026_02,2026-04-18 13:53
FLAP,-113668,21890,93599985,BULLS,2026_02,2026-04-18 13:53
ANELE,-116792,44799,151405542,BULLS,2026_02,2026-04-18 13:53
TEKTU,-118943,752832,195639311,BULLS,2026_02,2026-04-18 13:53
ARFYE,-125248,546473,47000000,BULLS,2026_02,2026-04-18 13:53
ALKA,-128425,716014,330750000,BULLS,2026_02,2026-04-18 13:53
HEDEF,-128830,183473,562499930,BULLS,2026_02,2026-04-18 13:53
PRDGS,-131532,257042,110850000,BULLS,2026_02,2026-04-18 13:53
IHYAY,-131997,1800372,388124996,BULLS,2026_02,2026-04-18 13:53
VRGYO,-132155,1231350,597693904,BULLS,2026_02,2026-04-18 13:53
ULUFA,-133055,177461,305269391,BULLS,2026_02,2026-04-18 13:53
JANTS,-137351,263277,207512786,BULLS,2026_02,2026-04-18 13:53
EUYO,-138325,322153,19932875,BULLS,2026_02,2026-04-18 13:53
MARKA,-145644,121189,20752018,BULLS,2026_02,2026-04-18 13:53
ESEN,-147722,259668,682499950,BULLS,2026_02,2026-04-18 13:53
SARKY,-148783,134706,999999671,BULLS,2026_02,2026-04-18 13:53
FENER,-149735,803054,2772321468,BULLS,2026_02,2026-04-18 13:53
GARAN,-150117,-802,2454957798,BULLS,2026_02,2026-04-18 13:53
DMSAS,-151231,124775,199994510,BULLS,2026_02,2026-04-18 13:53
TRILC,-156882,251017,118499496,BULLS,2026_02,2026-04-18 13:53
DMLKTG,-157574,212076,2517503921,BULLS,2026_02,2026-04-18 13:53
YESIL,-159652,1909629,640699949,BULLS,2026_02,2026-04-18 13:53
DCTTR,-166221,644882,157328724,BULLS,2026_02,2026-04-18 13:53
GRTHO,-167770,3972002,36745000,BULLS,2026_02,2026-04-18 13:53
KOTON,-168419,228964,136599922,BULLS,2026_02,2026-04-18 13:53
BJKAS,-171290,845033,1776089716,BULLS,2026_02,2026-04-18 13:53
MEGMT,-180291,175617,72749986,BULLS,2026_02,2026-04-18 13:53
OSMEN,-180939,140080,157750927,BULLS,2026_02,2026-04-18 13:53
BALSU,-185280,397145,278000000,BULLS,2026_02,2026-04-18 13:53
PATEK,-195838,850538,293081892,BULLS,2026_02,2026-04-18 13:53
OZKGY,-198380,1209316,363999945,BULLS,2026_02,2026-04-18 13:53
CEMTS,-202728,368640,233425986,BULLS,2026_02,2026-04-18 13:53
ARCLK,-203098,222136,170054748,BULLS,2026_02,2026-04-18 13:53
CEMAS,-207004,1860704,790994229,BULLS,2026_02,2026-04-18 13:53
KERVN,-210000,162238,588346973,BULLS,2026_02,2026-04-18 13:53
SERNT,-217929,261234,113000000,BULLS,2026_02,2026-04-18 13:53
MHRGY,-228836,194011,310499991,BULLS,2026_02,2026-04-18 13:53
DENGE,-229253,638981,525284797,BULLS,2026_02,2026-04-18 13:53
ENKAI,-233459,-67964,874733059,BULLS,2026_02,2026-04-18 13:53
IHLAS,-234433,2778072,1396079076,BULLS,2026_02,2026-04-18 13:53
BNTAS,-238665,1161593,170624998,BULLS,2026_02,2026-04-18 13:53
AKFYE,-239412,201379,551782160,BULLS,2026_02,2026-04-18 13:53
YKSLN,-252359,648803,197429570,BULLS,2026_02,2026-04-18 13:53
DARDL,-261991,1137416,1753442695,BULLS,2026_02,2026-04-18 13:53
ODAS,-264044,9424804,1113798031,BULLS,2026_02,2026-04-18 13:53
BULGS,-282088,5524452,72499900,BULLS,2026_02,2026-04-18 13:53
FRIGO,-287383,1134608,263258455,BULLS,2026_02,2026-04-18 13:53
AKSEN,-320818,65215,638545796,BULLS,2026_02,2026-04-18 13:53
MERIT,-330183,610248,329748900,BULLS,2026_02,2026-04-18 13:53
TCELL,-332070,148836,1622604373,BULLS,2026_02,2026-04-18 13:53
HURGZ,-362975,243445,220784167,BULLS,2026_02,2026-04-18 13:53
ZERGY,-367331,446865,156799985,BULLS,2026_02,2026-04-18 13:53
SKTAS,-421515,968526,332865443,BULLS,2026_02,2026-04-18 13:53
ALVES,-426749,1172994,1159999780,BULLS,2026_02,2026-04-18 13:53
ENJSA,-441273,-60648,236209270,BULLS,2026_02,2026-04-18 13:53
BEGYO,-495225,170246,290000000,BULLS,2026_02,2026-04-18 13:53
BINHO,-503822,1616608,488884380,BULLS,2026_02,2026-04-18 13:53
ALKIM,-522548,1629062,182767821,BULLS,2026_02,2026-04-18 13:53
TEZOL,-553139,382728,139999972,BULLS,2026_02,2026-04-18 13:53
SNGYO,-569549,1562569,3607173097,BULLS,2026_02,2026-04-18 13:53
EKGYO,-598555,-3030661,1925107366,BULLS,2026_02,2026-04-18 13:53
LINK,-629866,2037544,18231985,BULLS,2026_02,2026-04-18 13:53
ASELS,-631610,1006075,1178597817,BULLS,2026_02,2026-04-18 13:53
HLGYO,-637991,1497204,1075198517,BULLS,2026_02,2026-04-18 13:53
OSTIM,-638979,8888363,510004637,BULLS,2026_02,2026-04-18 13:53
ALARK,-646600,380961,165125148,BULLS,2026_02,2026-04-18 13:53
YUNSA,-659229,1083934,202164056,BULLS,2026_02,2026-04-18 13:53
GUNDG,-684185,83216,18968972,BULLS,2026_02,2026-04-18 13:53
SKBNK,-746503,855002,2498877855,BULLS,2026_02,2026-04-18 13:53
IHGZT,-779921,56930280,570666228,BULLS,2026_02,2026-04-18 13:53
AKCNS,-794723,576129,39359284,BULLS,2026_02,2026-04-18 13:53
VAKFN,-799509,1506122,2064378140,BULLS,2026_02,2026-04-18 13:53
CIMSA,-848589,318550,488404404,BULLS,2026_02,2026-04-18 13:53
AZTEK,-855589,108568,279000000,BULLS,2026_02,2026-04-18 13:53
ALGYO,-893200,749988,989338262,BULLS,2026_02,2026-04-18 13:53
HEKTS,-931913,2880807,3946424642,BULLS,2026_02,2026-04-18 13:53
PETKM,-940081,-32686,1241729843,BULLS,2026_02,2026-04-18 13:53
KATMR,-1014441,2166681,1980989998,BULLS,2026_02,2026-04-18 13:53
RYSAS,-1015987,575264,1504020937,BULLS,2026_02,2026-04-18 13:53
NIBAS,-1109135,247051,267767946,BULLS,2026_02,2026-04-18 13:53
ECOGR,-1200081,1536198,110000000,BULLS,2026_02,2026-04-18 13:53
INFO,-1239797,451024,767463337,BULLS,2026_02,2026-04-18 13:53
KRDMD,-1244605,-911301,780216365,BULLS,2026_02,2026-04-18 13:53
YYAPI,-1310149,2522348,1705025550,BULLS,2026_02,2026-04-18 13:53
VKGYO,-1355322,1728691,1637203242,BULLS,2026_02,2026-04-18 13:53
ZGYO,-1447803,690234,84500000,BULLS,2026_02,2026-04-18 13:53
ASTOR,-2029292,923965,366896261,BULLS,2026_02,2026-04-18 13:53
PAHOL,-2217161,27113378,3999999979,BULLS,2026_02,2026-04-18 13:53
GSRAY,-2658949,9086532,10123744690,BULLS,2026_02,2026-04-18 13:53
GLYHO,-2756514,1332178,1949290631,BULLS,2026_02,2026-04-18 13:53
GENTS,-2758147,2499840,749958921,BULLS,2026_02,2026-04-18 13:53
TRALT,-3051317,1145683,952269019,BULLS,2026_02,2026-04-18 13:53
KONTR,-3862460,464314,936038762,BULLS,2026_02,2026-04-18 13:53
KRDMA,-4415717,17130894,240300917,BULLS,2026_02,2026-04-18 13:53
DAPGM,-6378072,203930050,928276145,BULLS,2026_02,2026-04-18 13:53
PSGYO,-17374229,47342766,2954231556,BULLS,2026_02,2026-04-18 13:53
SASA,-29109686,19092198,25700419936,BULLS,2026_02,2026-04-18 13:53
BTCIM,-56295063,19387405,4052065429,BULLS,2026_02,2026-04-18 13:53
FORMT,-79441749,100842218,1029046010,BULLS,2026_02,2026-04-18 13:53
ALVES,75453300,76320609,1159999780,PUSULA,2026_02,2026-04-18 13:53
GENIL,18912647,18959640,1289069985,PUSULA,2026_02,2026-04-18 13:53
PEKGY,18011539,23222141,4685233406,PUSULA,2026_02,2026-04-18 13:53
ADESE,9288025,11716069,4687131701,PUSULA,2026_02,2026-04-18 13:53
ZOREN,8515087,12769781,2681244194,PUSULA,2026_02,2026-04-18 13:53
KOPOL,4979686,8260371,266319652,PUSULA,2026_02,2026-04-18 13:53
PCILT,4704253,4724787,45014182,PUSULA,2026_02,2026-04-18 13:53
PAHOL,4372452,19911409,3999999979,PUSULA,2026_02,2026-04-18 13:53
KUYAS,3330937,3872828,398957788,PUSULA,2026_02,2026-04-18 13:53
KTLEV,2836204,5024907,1288500000,PUSULA,2026_02,2026-04-18 13:53
TERA,2741591,1968670,240888789,PUSULA,2026_02,2026-04-18 13:53
USAK,1746689,2730016,2436064709,PUSULA,2026_02,2026-04-18 13:53
EUREN,1692660,2239508,1040132637,PUSULA,2026_02,2026-04-18 13:53
KZBGY,1621155,2059501,1959999915,PUSULA,2026_02,2026-04-18 13:53
EYGYO,1376986,3046241,362859667,PUSULA,2026_02,2026-04-18 13:53
GUNDG,1351917,1381679,18968972,PUSULA,2026_02,2026-04-18 13:53
PASEU,1322711,958122,215295868,PUSULA,2026_02,2026-04-18 13:53
HEDEF,1201477,1648858,562499930,PUSULA,2026_02,2026-04-18 13:53
OZGYO,1135256,1792302,490916869,PUSULA,2026_02,2026-04-18 13:53
AVOD,1125547,1870809,253604577,PUSULA,2026_02,2026-04-18 13:53
ODAS,1118371,2233842,1113798031,PUSULA,2026_02,2026-04-18 13:53
RNPOL,1063633,1089696,335900000,PUSULA,2026_02,2026-04-18 13:53
MRGYO,1013131,3250056,1753202571,PUSULA,2026_02,2026-04-18 13:53
TUKAS,994518,3986058,4499995929,PUSULA,2026_02,2026-04-18 13:53
HLGYO,994206,2276189,1075198517,PUSULA,2026_02,2026-04-18 13:53
ARSAN,982047,1716661,887344274,PUSULA,2026_02,2026-04-18 13:53
KLSYN,854043,1209859,107854952,PUSULA,2026_02,2026-04-18 13:53
ATATR,851602,851602,280000000,PUSULA,2026_02,2026-04-18 13:53
SANFM,759269,1491498,225029995,PUSULA,2026_02,2026-04-18 13:53
KBORU,680143,1005848,143999994,PUSULA,2026_02,2026-04-18 13:53
MOPAS,553919,731476,57330000,PUSULA,2026_02,2026-04-18 13:53
MARMR,548741,1573014,961218727,PUSULA,2026_02,2026-04-18 13:53
IZFAS,518414,3386291,156001658,PUSULA,2026_02,2026-04-18 13:53
YYLGD,499391,770613,369826200,PUSULA,2026_02,2026-04-18 13:53
VESBE,441125,502482,503578676,PUSULA,2026_02,2026-04-18 13:53
TYIJWV,435844,435844,2822382,PUSULA,2026_02,2026-04-18 13:53
FONET,435457,742359,577082984,PUSULA,2026_02,2026-04-18 13:53
MARTI,403718,1194586,650112403,PUSULA,2026_02,2026-04-18 13:53
MANAS,403149,973019,255704000,PUSULA,2026_02,2026-04-18 13:53
IHLAS,380990,1285418,1396079076,PUSULA,2026_02,2026-04-18 13:53
ARFYE,359028,411072,47000000,PUSULA,2026_02,2026-04-18 13:53
SAMAT,355481,600013,103183797,PUSULA,2026_02,2026-04-18 13:53
ECOGR,345921,710798,110000000,PUSULA,2026_02,2026-04-18 13:53
BESTE,322318,322318,54578499,PUSULA,2026_02,2026-04-18 13:53
NTGAZ,319961,422492,276000000,PUSULA,2026_02,2026-04-18 13:53
MERCN,312763,403949,74389005,PUSULA,2026_02,2026-04-18 13:53
MEGMT,303572,588918,72749986,PUSULA,2026_02,2026-04-18 13:53
ODINE,301275,302199,52810834,PUSULA,2026_02,2026-04-18 13:53
CVKMD,279758,562171,461999787,PUSULA,2026_02,2026-04-18 13:53
MTRKS,278380,676628,43633165,PUSULA,2026_02,2026-04-18 13:53
MEYSU,277027,1293312,175000000,PUSULA,2026_02,2026-04-18 13:53
BORLS,259840,395976,308652686,PUSULA,2026_02,2026-04-18 13:53
HDFGS,248409,950439,956974191,PUSULA,2026_02,2026-04-18 13:53
IHGZT,228658,391130,570666228,PUSULA,2026_02,2026-04-18 13:53
AKFYE,224168,334017,551782160,PUSULA,2026_02,2026-04-18 13:53
DMRGD,218734,948119,1277294592,PUSULA,2026_02,2026-04-18 13:53
KOCMT,217837,717249,587485478,PUSULA,2026_02,2026-04-18 13:53
CEMZY,206807,219206,124119970,PUSULA,2026_02,2026-04-18 13:53
PETKM,200401,543265,1241729843,PUSULA,2026_02,2026-04-18 13:53
ISKPL,195339,1673960,724625736,PUSULA,2026_02,2026-04-18 13:53
KRVGD,194214,56884,596159766,PUSULA,2026_02,2026-04-18 13:53
METRO,191430,917791,539989959,PUSULA,2026_02,2026-04-18 13:53
TSKB,189915,231217,1516591673,PUSULA,2026_02,2026-04-18 13:53
ENTRA,187254,320709,369383564,PUSULA,2026_02,2026-04-18 13:53
HURGZ,180603,403969,220784167,PUSULA,2026_02,2026-04-18 13:53
DARDL,168355,773079,1753442695,PUSULA,2026_02,2026-04-18 13:53
SILVR,168047,405022,212818206,PUSULA,2026_02,2026-04-18 13:53
ZEDUR,162877,190066,69899992,PUSULA,2026_02,2026-04-18 13:53
KRDMB,158593,173361,118762110,PUSULA,2026_02,2026-04-18 13:53
SKTAS,155920,676626,332865443,PUSULA,2026_02,2026-04-18 13:53
CONSE,154562,374199,377854899,PUSULA,2026_02,2026-04-18 13:53
AKHAN,153948,191258,54700000,PUSULA,2026_02,2026-04-18 13:53
OSTIM,153431,344331,510004637,PUSULA,2026_02,2026-04-18 13:53
ZERGY,152617,334605,156799985,PUSULA,2026_02,2026-04-18 13:53
KCAER,150410,492051,496494775,PUSULA,2026_02,2026-04-18 13:53
PGSUS,143404,217251,295068870,PUSULA,2026_02,2026-04-18 13:53
ALGYO,121124,3652374,989338262,PUSULA,2026_02,2026-04-18 13:53
YESIL,120566,536867,640699949,PUSULA,2026_02,2026-04-18 13:53
