hisse,fark,adet2,tks2,tip,donem,yukleme
ALFAS,3683,134873,84639559,fon,2026_03,2026-04-18 13:53
MARKA,3204,3220,20802018,fon,2026_03,2026-04-18 13:53
PRZMA,3186,3186,61941150,fon,2026_03,2026-04-18 13:53
MHRGY,2647,11429985,310499991,fon,2026_03,2026-04-18 13:53
OSTIM,2453,53758668,510004637,fon,2026_03,2026-04-18 13:53
BMSTL,2150,6104,74772261,fon,2026_03,2026-04-18 13:53
NUGYO,1495,2123256,324943976,fon,2026_03,2026-04-18 13:53
MSGYO,1215,2093,169650150,fon,2026_03,2026-04-18 13:53
CMBTN,1002,4008,1023000,fon,2026_03,2026-04-18 13:53
CLEBI,907,18718,5490178,fon,2026_03,2026-04-18 13:53
IHYAY,837,25300,388124996,fon,2026_03,2026-04-18 13:53
TURGG,695,717,32042988,fon,2026_03,2026-04-18 13:53
HATEK,568,603,62998947,fon,2026_03,2026-04-18 13:53
KRPLS,495,304475,78486163,fon,2026_03,2026-04-18 13:53
GZNMI,362,17202390,40949825,fon,2026_03,2026-04-18 13:53
TSGYO,85,1399168,266499982,fon,2026_03,2026-04-18 13:53
FMIZP,83,85,3497641,fon,2026_03,2026-04-18 13:53
KARTN,57,784,72781126,fon,2026_03,2026-04-18 13:53
BIGTK,41,142161,23834373,fon,2026_03,2026-04-18 13:53
MRSHL,8,8,4212888,fon,2026_03,2026-04-18 13:53
GRNYO,0,3014682,37386059,fon,2026_03,2026-04-18 13:53
DOGUB,0,682,19821566,fon,2026_03,2026-04-18 13:53
AKSUE,0,22241,56376184,fon,2026_03,2026-04-18 13:53
POLTK,0,29,1125000,fon,2026_03,2026-04-18 13:53
MMCAS,0,251241,12394294,fon,2026_03,2026-04-18 13:53
AKMGY,0,677989,21568998,fon,2026_03,2026-04-18 13:53
KUVVA,0,1405000,24204585,fon,2026_03,2026-04-18 13:53
BRKO,0,2197881,138283723,fon,2026_03,2026-04-18 13:53
SEYKM,0,1100000,151040901,fon,2026_03,2026-04-18 13:53
SAFKR,0,1105219,140056162,fon,2026_03,2026-04-18 13:53
BURCE,0,1711,44422390,fon,2026_03,2026-04-18 13:53
DGGYO,0,1,280709437,fon,2026_03,2026-04-18 13:53
AVGYO,0,1,111590302,fon,2026_03,2026-04-18 13:53
ENPRA,0,4,374258700,fon,2026_03,2026-04-18 13:53
UZEL,0,15606,26329793,fon,2026_03,2026-04-18 13:53
AKYHO,0,1,223895870,fon,2026_03,2026-04-18 13:53
QNBTR,0,2,2571745911,fon,2026_03,2026-04-18 13:53
BFREN,0,768,24586148,fon,2026_03,2026-04-18 13:53
VSNMD,0,1088,24000000,fon,2026_03,2026-04-18 13:53
EPLAS,0,2275000,190491857,fon,2026_03,2026-04-18 13:53
APBDLF,0,32794,14400000,fon,2026_03,2026-04-18 13:53
EUHOL,0,911013,142999954,fon,2026_03,2026-04-18 13:53
KONYA,-2,30,1646416,fon,2026_03,2026-04-18 13:53
LYDYE,-3,122897,1391287,fon,2026_03,2026-04-18 13:53
BAKAB,-13,40196,34985326,fon,2026_03,2026-04-18 13:53
ISGSY,-18,424430,47378729,fon,2026_03,2026-04-18 13:53
DURDO,-20,4309,379703149,fon,2026_03,2026-04-18 13:53
PKENT,-45,699,23766169,fon,2026_03,2026-04-18 13:53
ALCAR,-54,69,1721735,fon,2026_03,2026-04-18 13:53
MAALT,-60,68,4763850,fon,2026_03,2026-04-18 13:53
FRIGO,-63,225896,263258455,fon,2026_03,2026-04-18 13:53
OTTO,-64,383,5824438,fon,2026_03,2026-04-18 13:53
ULUSE,-69,156,24000000,fon,2026_03,2026-04-18 13:53
EGEEN,-78,379,1137161,fon,2026_03,2026-04-18 13:53
DERIM,-100,485,40403770,fon,2026_03,2026-04-18 13:53
PAMEL,-103,20,21533681,fon,2026_03,2026-04-18 13:53
ERBOS,-115,3818585,15899843,fon,2026_03,2026-04-18 13:53
SANKO,-124,455,37499197,fon,2026_03,2026-04-18 13:53
KRTEK,-135,138262,18914650,fon,2026_03,2026-04-18 13:53
KAPLM,-175,30000,4571305,fon,2026_03,2026-04-18 13:53
ANGEN,-187,2561,86440002,fon,2026_03,2026-04-18 13:53
DOFER,-187,474,20172500,fon,2026_03,2026-04-18 13:53
LUKSK,-202,8,27257202,fon,2026_03,2026-04-18 13:53
BIZIM,-211,291931,27601626,fon,2026_03,2026-04-18 13:53
DUNYH,-222,395982,36443197,fon,2026_03,2026-04-18 13:53
GMTAS,-223,6717732,298687813,fon,2026_03,2026-04-18 13:53
BLCYT,-250,118076,49088907,fon,2026_03,2026-04-18 13:53
AVHOL,-380,15400,26047279,fon,2026_03,2026-04-18 13:53
BOSSA,-529,6203,508724189,fon,2026_03,2026-04-18 13:53
BRKVY,-601,160014,13618361,fon,2026_03,2026-04-18 13:53
SMRVA,-608,1303,28000000,fon,2026_03,2026-04-18 13:53
ARMGD,-721,11580574,54996000,fon,2026_03,2026-04-18 13:53
DOKTA,-773,22,145872862,fon,2026_03,2026-04-18 13:53
CUSAN,-787,850514,18500000,fon,2026_03,2026-04-18 13:53
VERTU,-796,459,22000000,fon,2026_03,2026-04-18 13:53
GEREL,-1107,714545,219036379,fon,2026_03,2026-04-18 13:53
ARTMS,-1128,725937,28399999,fon,2026_03,2026-04-18 13:53
ANELE,-1190,881,151405542,fon,2026_03,2026-04-18 13:53
HURGZ,-1241,5345,220784167,fon,2026_03,2026-04-18 13:53
JANTS,-1291,6699,207607465,fon,2026_03,2026-04-18 13:53
DNISI,-1413,637,59171727,fon,2026_03,2026-04-18 13:53
CEOEM,-1755,1824,22209658,fon,2026_03,2026-04-18 13:53
ERCB,-1765,3686050,39113273,fon,2026_03,2026-04-18 13:53
BEYAZ,-1825,10,42317352,fon,2026_03,2026-04-18 13:53
PRKAB,-2253,7,35225443,fon,2026_03,2026-04-18 13:53
BAYRK,-2412,21232805,189751123,fon,2026_03,2026-04-18 13:53
KGYO,-2790,86731676,767894934,fon,2026_03,2026-04-18 13:53
TEKTU,-2813,27850,195639311,fon,2026_03,2026-04-18 13:53
HKTM,-3057,4677,72747495,fon,2026_03,2026-04-18 13:53
NETAS,-3328,753665,31783484,fon,2026_03,2026-04-18 13:53
MARBL,-3500,490,65226403,fon,2026_03,2026-04-18 13:53
ETILR,-3501,1327,156217454,fon,2026_03,2026-04-18 13:53
YKSLN,-4341,128349,197429566,fon,2026_03,2026-04-18 13:53
PKART,-4512,179679,11048497,fon,2026_03,2026-04-18 13:53
EGEPO,-4695,610610,200000000,fon,2026_03,2026-04-18 13:53
TLMAN,-5180,184489,10300000,fon,2026_03,2026-04-18 13:53
BINBN,-5731,749103,17000000,fon,2026_03,2026-04-18 13:53
EGSER,-6295,13307789,545751057,fon,2026_03,2026-04-18 13:53
HUNER,-6972,142289,670137933,fon,2026_03,2026-04-18 13:53
PENGD,-6985,496523,171069968,fon,2026_03,2026-04-18 13:53
KTSKR,-7008,121906,14691795,fon,2026_03,2026-04-18 13:53
ICBCT,-7062,407941,216761845,fon,2026_03,2026-04-18 13:53
ALKA,-8192,12982,330750000,fon,2026_03,2026-04-18 13:53
AGROT,-8240,57378,879999770,fon,2026_03,2026-04-18 13:53
VRGYO,-9219,775652,597693904,fon,2026_03,2026-04-18 13:53
SERNT,-10059,391,113000000,fon,2026_03,2026-04-18 13:53
GOODY,-10759,655531,132804473,fon,2026_03,2026-04-18 13:53
BRYAT,-11218,8992,10264685,fon,2026_03,2026-04-18 13:53
BVSAN,-11329,68111,13749998,fon,2026_03,2026-04-18 13:53
SKTAS,-12564,1343,332865443,fon,2026_03,2026-04-18 13:53
MARMR,-14721,40461,961218727,fon,2026_03,2026-04-18 13:53
OZATD,-15525,3312277,13349988,fon,2026_03,2026-04-18 13:53
AVOD,-16852,193150,253604577,fon,2026_03,2026-04-18 13:53
GATEG,-17501,30325,10570341,fon,2026_03,2026-04-18 13:53
IHGZT,-17750,29039,570666228,fon,2026_03,2026-04-18 13:53
ZTLRFF,-19009,2641976,2800000,fon,2026_03,2026-04-18 13:53
YGGYO,-20115,107534,240625741,fon,2026_03,2026-04-18 13:53
BRKSN,-20118,1257711,62639942,fon,2026_03,2026-04-18 13:53
PARSN,-22565,1562705,34033246,fon,2026_03,2026-04-18 13:53
FORMT,-24704,339690,1029046010,fon,2026_03,2026-04-18 13:53
DEVA,-26186,2014195,199971824,fon,2026_03,2026-04-18 13:53
IHLAS,-28083,145104,1396079076,fon,2026_03,2026-04-18 13:53
PLTUR,-28602,1158584,49500000,fon,2026_03,2026-04-18 13:53
IHLGM,-30426,37884,986078000,fon,2026_03,2026-04-18 13:53
ONCSM,-31400,1961,10086000,fon,2026_03,2026-04-18 13:53
DENGE,-32036,55183,525284797,fon,2026_03,2026-04-18 13:53
ARZUM,-33483,19693,400949823,fon,2026_03,2026-04-18 13:53
SELVA,-35000,179995,775687737,fon,2026_03,2026-04-18 13:53
NATEN,-35317,21073,309374995,fon,2026_03,2026-04-18 13:53
KLSER,-36315,33539,109457654,fon,2026_03,2026-04-18 13:53
HATSN,-39598,3357144,44299964,fon,2026_03,2026-04-18 13:53
IEYHO,-39850,161810414,541033797,fon,2026_03,2026-04-18 13:53
GOLTS,-41847,694538,12422783,fon,2026_03,2026-04-18 13:53
GSDDE,-42812,793958,106850751,fon,2026_03,2026-04-18 13:53
KLSYN,-45070,340518,107854952,fon,2026_03,2026-04-18 13:53
MERIT,-48547,2300990,329748900,fon,2026_03,2026-04-18 13:53
MERCN,-55740,412347,74389005,fon,2026_03,2026-04-18 13:53
ISGLKF,-59200,3654644,113800000,fon,2026_03,2026-04-18 13:53
MAKIM,-60237,6505095,42559998,fon,2026_03,2026-04-18 13:53
DGATE,-62487,683279,15227271,fon,2026_03,2026-04-18 13:53
PINSU,-63620,921152,101635846,fon,2026_03,2026-04-18 13:53
DITAS,-65551,1284505,83407810,fon,2026_03,2026-04-18 13:53
TBORG,-66939,777302,59392160,fon,2026_03,2026-04-18 13:53
AHGAZ,-67612,106531309,659370871,fon,2026_03,2026-04-18 13:53
YYAPI,-70520,719000,1705025550,fon,2026_03,2026-04-18 13:53
PATEK,-71345,11496111,293081893,fon,2026_03,2026-04-18 13:53
CRFSA,-77885,120537,18312793,fon,2026_03,2026-04-18 13:53
BANVT,-79897,239420,36961044,fon,2026_03,2026-04-18 13:53
EKOS,-83275,918316,307199852,fon,2026_03,2026-04-18 13:53
DOFRB,-84023,1015379,45000000,fon,2026_03,2026-04-18 13:53
TMSN,-85626,1401123,44449999,fon,2026_03,2026-04-18 13:53
BRISA,-86522,3228335,31247472,fon,2026_03,2026-04-18 13:53
ARENA,-86671,2759290,66996461,fon,2026_03,2026-04-18 13:53
ATATP,-90157,1046419,18809999,fon,2026_03,2026-04-18 13:53
USAK,-91479,1524228,2436064709,fon,2026_03,2026-04-18 13:53
MTRKS,-95509,2580089,43633165,fon,2026_03,2026-04-18 13:53
GLCVY,-98010,3451143,26400000,fon,2026_03,2026-04-18 13:53
BJKAS,-98409,50061935,1776089716,fon,2026_03,2026-04-18 13:53
BULGS,-107018,325122,72500000,fon,2026_03,2026-04-18 13:53
BIENY,-108181,1847885,83144831,fon,2026_03,2026-04-18 13:53
VAKKO,-109821,3736080,30788486,fon,2026_03,2026-04-18 13:53
PAPIL,-110490,6335045,206247674,fon,2026_03,2026-04-18 13:53
PAGYO,-111001,134529,57781202,fon,2026_03,2026-04-18 13:53
APLIBF,-112216,3727979,58000000,fon,2026_03,2026-04-18 13:53
HLGYO,-114731,6274898,1075198517,fon,2026_03,2026-04-18 13:53
GEDZA,-116357,291050,42983624,fon,2026_03,2026-04-18 13:53
OPTLRF,-120000,210527,2550000,fon,2026_03,2026-04-18 13:53
BINHO,-120351,54374,488884380,fon,2026_03,2026-04-18 13:53
OFSYM,-127103,473805,22749998,fon,2026_03,2026-04-18 13:53
IZMDC,-142065,2589734,723225318,fon,2026_03,2026-04-18 13:53
VESBE,-143877,2891441,503578676,fon,2026_03,2026-04-18 13:53
GRSEL,-148279,9366291,29650000,fon,2026_03,2026-04-18 13:53
BOBET,-154635,12163245,113999998,fon,2026_03,2026-04-18 13:53
BEGYO,-156225,324254,290000000,fon,2026_03,2026-04-18 13:53
PNLSN,-165163,15575801,34752383,fon,2026_03,2026-04-18 13:53
TAVHL,-165258,13365666,213213415,fon,2026_03,2026-04-18 13:53
MEDTR,-168416,983042,24499999,fon,2026_03,2026-04-18 13:53
ESEN,-179384,1110632,682499950,fon,2026_03,2026-04-18 13:53
CATES,-179838,1230203,33050000,fon,2026_03,2026-04-18 13:53
YIGIT,-182833,385754,74999974,fon,2026_03,2026-04-18 13:53
MPARK,-184809,11133537,80869110,fon,2026_03,2026-04-18 13:53
KNFRT,-192145,693840,131747000,fon,2026_03,2026-04-18 13:53
BIGEN,-194044,2278000,115500000,fon,2026_03,2026-04-18 13:53
EBEBK,-211003,4955807,40534692,fon,2026_03,2026-04-18 13:53
GSRAY,-219914,44556688,10123744690,fon,2026_03,2026-04-18 13:53
CEMZY,-232724,49763556,124119970,fon,2026_03,2026-04-18 13:53
AYGAZ,-252481,5645982,98568807,fon,2026_03,2026-04-18 13:53
INTEM,-266580,47258,9428747,fon,2026_03,2026-04-18 13:53
FROTO,-269076,37453022,625119847,fon,2026_03,2026-04-18 13:53
NPTLRF,-275000,860926,1525000,fon,2026_03,2026-04-18 13:53
ALKLC,-288221,8948266,45283467,fon,2026_03,2026-04-18 13:53
PRDGS,-290515,9485,110850000,fon,2026_03,2026-04-18 13:53
ECOGR,-299469,1309185,110000000,fon,2026_03,2026-04-18 13:53
CGCAM,-304704,6832873,42000000,fon,2026_03,2026-04-18 13:53
OYYAT,-322368,8398767,91048322,fon,2026_03,2026-04-18 13:53
RALYH,-323376,48417915,176370972,fon,2026_03,2026-04-18 13:53
HOROZ,-323951,5471292,24599986,fon,2026_03,2026-04-18 13:53
DYOBY,-325943,1565704,186553687,fon,2026_03,2026-04-18 13:53
CEMTS,-330112,3842215,233425986,fon,2026_03,2026-04-18 13:53
AGYO,-341422,1139469,129036460,fon,2026_03,2026-04-18 13:53
DOAS,-354609,1630124,97899975,fon,2026_03,2026-04-18 13:53
AKFIS,-355371,7899068,66841328,fon,2026_03,2026-04-18 13:53
RYSAS,-368124,18367807,1504020937,fon,2026_03,2026-04-18 13:53
ISYAT,-370776,2598427,152245569,fon,2026_03,2026-04-18 13:53
FORTE,-373111,820919,27999999,fon,2026_03,2026-04-18 13:53
KIMMR,-387582,1538216,75000000,fon,2026_03,2026-04-18 13:53
TCKRC,-390996,5424161,70000000,fon,2026_03,2026-04-18 13:53
TABGD,-392071,7365413,52499906,fon,2026_03,2026-04-18 13:53
SMART,-393524,1089736,29737499,fon,2026_03,2026-04-18 13:53
PETUN,-397528,4143052,134673118,fon,2026_03,2026-04-18 13:53
VKGYO,-401287,9419322,1637203242,fon,2026_03,2026-04-18 13:53
NTHOL,-405180,3892933,485479112,fon,2026_03,2026-04-18 13:53
LOGO,-410402,7184660,74328248,fon,2026_03,2026-04-18 13:53
KRDMB,-423902,751913,118762110,fon,2026_03,2026-04-18 13:53
SUNTK,-449979,68449679,145280000,fon,2026_03,2026-04-18 13:53
PNSUT,-465935,378707,128323851,fon,2026_03,2026-04-18 13:53
BASGZ,-494413,15308509,174999999,fon,2026_03,2026-04-18 13:53
AGXAAC,-499991,1802536,24208793,fon,2026_03,2026-04-18 13:53
GRTHO,-500879,16067137,36745000,fon,2026_03,2026-04-18 13:53
YEOTK,-511501,3852861,160933198,fon,2026_03,2026-04-18 13:53
ALARK,-520192,12180188,165125148,fon,2026_03,2026-04-18 13:53
ONRYT,-540829,1564949,19730000,fon,2026_03,2026-04-18 13:53
TOASO,-560760,16767726,120585077,fon,2026_03,2026-04-18 13:53
RNPOL,-600000,2500000,335900000,fon,2026_03,2026-04-18 13:53
HRKET,-607911,1022187,24000000,fon,2026_03,2026-04-18 13:53
EUPWR,-610242,14694429,199610525,fon,2026_03,2026-04-18 13:53
SANFM,-613379,10525901,225029995,fon,2026_03,2026-04-18 13:53
RYGYO,-614569,3593525,770588057,fon,2026_03,2026-04-18 13:53
ARCLK,-663652,10420823,170054765,fon,2026_03,2026-04-18 13:53
EMPAE,-672698,979221,38000000,fon,2026_03,2026-04-18 13:53
TRGYO,-716527,9122138,251573369,fon,2026_03,2026-04-18 13:53
KBORU,-741223,5239892,143999994,fon,2026_03,2026-04-18 13:53
BERA,-743193,7880389,492027250,fon,2026_03,2026-04-18 13:53
EDATA,-782759,24732433,160065395,fon,2026_03,2026-04-18 13:53
ANHYT,-789665,10377090,88457041,fon,2026_03,2026-04-18 13:53
ISGYO,-823701,27811897,531312439,fon,2026_03,2026-04-18 13:53
GLDTRF,-830180,3881870,47850000,fon,2026_03,2026-04-18 13:53
ECILC,-872696,24480666,210589603,fon,2026_03,2026-04-18 13:53
CONSE,-925749,1565268,377854899,fon,2026_03,2026-04-18 13:53
GUBRF,-940169,6518501,85403679,fon,2026_03,2026-04-18 13:53
OBAMS,-945005,17964981,751078524,fon,2026_03,2026-04-18 13:53
VESTL,-964471,3565912,295447203,fon,2026_03,2026-04-18 13:53
AVPGY,-987518,11495736,99999990,fon,2026_03,2026-04-18 13:53
RGYAS,-993615,5562030,105523000,fon,2026_03,2026-04-18 13:53
BLUME,-1016081,1911241,174710134,fon,2026_03,2026-04-18 13:53
AKHAN,-1026548,2962186,54700000,fon,2026_03,2026-04-18 13:53
ZPLIBF,-1042003,121447543,193280000,fon,2026_03,2026-04-18 13:53
LKMNH,-1047610,19374996,163262533,fon,2026_03,2026-04-18 13:53
ASGYO,-1048839,7458000,165000000,fon,2026_03,2026-04-18 13:53
KLYPV,-1061647,7004782,46334639,fon,2026_03,2026-04-18 13:53
SELEC,-1064397,20650418,124262097,fon,2026_03,2026-04-18 13:53
CIMSA,-1129376,51541415,488602363,fon,2026_03,2026-04-18 13:53
GLYHO,-1149508,374283063,1949290631,fon,2026_03,2026-04-18 13:53
TRILC,-1153667,18614958,118499496,fon,2026_03,2026-04-18 13:53
TRMET,-1189921,17358756,174483588,fon,2026_03,2026-04-18 13:53
MANAS,-1201527,5734515,306992000,fon,2026_03,2026-04-18 13:53
ENERY,-1223477,259947476,2420687469,fon,2026_03,2026-04-18 13:53
ALTNY,-1284605,64998939,399885115,fon,2026_03,2026-04-18 13:53
GSDHO,-1306552,103564776,999994969,fon,2026_03,2026-04-18 13:53
TKNSA,-1310604,9485698,100485379,fon,2026_03,2026-04-18 13:53
KLRHO,-1372761,204341432,341250000,fon,2026_03,2026-04-18 13:53
KOTON,-1405539,12386271,136599922,fon,2026_03,2026-04-18 13:53
AFYON,-1410854,12081125,399992258,fon,2026_03,2026-04-18 13:53
KRONT,-1683274,5897387,116892885,fon,2026_03,2026-04-18 13:53
TRENJ,-1711817,2694916,98018735,fon,2026_03,2026-04-18 13:53
TRCAS,-1904352,8544034,206252869,fon,2026_03,2026-04-18 13:53
ASTOR,-1913830,13050920,366896223,fon,2026_03,2026-04-18 13:53
LILAK,-1934674,162135899,260252705,fon,2026_03,2026-04-18 13:53
AGHOL,-1956614,345950215,1069828243,fon,2026_03,2026-04-18 13:53
ARSAN,-2009446,9521537,887344281,fon,2026_03,2026-04-18 13:53
KAREL,-2015461,97842090,329659497,fon,2026_03,2026-04-18 13:53
DZGYO,-2127308,1010988,399777846,fon,2026_03,2026-04-18 13:53
ISFIN,-2151120,20544167,310154523,fon,2026_03,2026-04-18 13:53
KRDMD,-2171135,110537301,780216365,fon,2026_03,2026-04-18 13:53
KONKA,-2176609,12775957,89670000,fon,2026_03,2026-04-18 13:53
KMPUR,-2179064,18234527,132432524,fon,2026_03,2026-04-18 13:53
ZOREN,-2188195,6859161,2681244194,fon,2026_03,2026-04-18 13:53
KZBGY,-2269215,4151698,1959999915,fon,2026_03,2026-04-18 13:53
HTTBT,-2338048,12230619,82805422,fon,2026_03,2026-04-18 13:53
TTKOM,-2344775,23447935,524999999,fon,2026_03,2026-04-18 13:53
ENJSA,-2536917,24763371,236209270,fon,2026_03,2026-04-18 13:53
LRSHO,-2587745,52851,724120946,fon,2026_03,2026-04-18 13:53
FONET,-2875805,40158216,577082984,fon,2026_03,2026-04-18 13:53
ATATR,-2887260,2372487,280000000,fon,2026_03,2026-04-18 13:53
ENTRA,-2894888,84962490,369383564,fon,2026_03,2026-04-18 13:53
BORSK,-2897382,1618461,279999879,fon,2026_03,2026-04-18 13:53
GOKNR,-2920423,8583375,178040711,fon,2026_03,2026-04-18 13:53
MOPAS,-2927050,26988805,57330000,fon,2026_03,2026-04-18 13:53
GENTS,-3039693,2134138,749958921,fon,2026_03,2026-04-18 13:53
AKFGY,-3373714,143440447,3457819313,fon,2026_03,2026-04-18 13:53
PGSUS,-3383186,13859740,295068869,fon,2026_03,2026-04-18 13:53
KAYSE,-3383921,17605561,828951998,fon,2026_03,2026-04-18 13:53
OYAKC,-3429125,51264232,4656879379,fon,2026_03,2026-04-18 13:53
KATMR,-3509627,21876774,1980989998,fon,2026_03,2026-04-18 13:53
BIOEN,-3652438,32770172,197983418,fon,2026_03,2026-04-18 13:53
SRVGY,-3963785,17722889,812499687,fon,2026_03,2026-04-18 13:53
HALKB,-4244544,77978714,6546422780,fon,2026_03,2026-04-18 13:53
VAKBN,-4340210,99327895,8046896130,fon,2026_03,2026-04-18 13:53
LIDFA,-4554327,38871664,458180545,fon,2026_03,2026-04-18 13:53
BALSU,-4601346,98232270,278000000,fon,2026_03,2026-04-18 13:53
LMKDC,-4607141,21672683,155929999,fon,2026_03,2026-04-18 13:53
BUCIM,-4996042,33551137,1292638065,fon,2026_03,2026-04-18 13:53
EUREN,-5039529,40071014,1040132637,fon,2026_03,2026-04-18 13:53
SUWEN,-5281020,95973089,365687500,fon,2026_03,2026-04-18 13:53
ISMEN,-5556982,30527370,467723147,fon,2026_03,2026-04-18 13:53
BIGCH,-5977201,56820074,368932945,fon,2026_03,2026-04-18 13:53
ODAS,-6221466,45842758,1113798031,fon,2026_03,2026-04-18 13:53
PAHOL,-6626096,30571064,3999999979,fon,2026_03,2026-04-18 13:53
NTGAZ,-7659819,12649516,276000000,fon,2026_03,2026-04-18 13:53
RTALB,-7943472,17061417,432976722,fon,2026_03,2026-04-18 13:53
AKSGY,-8033823,84886651,1628451947,fon,2026_03,2026-04-18 13:53
DGNMO,-8062531,8455494,327634635,fon,2026_03,2026-04-18 13:53
CCOLA,-8497429,35902624,820001147,fon,2026_03,2026-04-18 13:53
ESCOM,-8559086,24427940,465831670,fon,2026_03,2026-04-18 13:53
TATEN,-8623549,90102363,347799724,fon,2026_03,2026-04-18 13:53
RUZYE,-8661717,10902952,267748491,fon,2026_03,2026-04-18 13:53
ALBRK,-8951816,97410387,1050739765,fon,2026_03,2026-04-18 13:53
DARDL,-8967852,6280462,1753442695,fon,2026_03,2026-04-18 13:53
TUKAS,-11331546,11569747,4499995929,fon,2026_03,2026-04-18 13:53
ESCAR,-11413456,1587470,101933690,fon,2026_03,2026-04-18 13:53
EYGYO,-11661745,10204839,362859668,fon,2026_03,2026-04-18 13:53
GLRYH,-11824270,37494253,599623814,fon,2026_03,2026-04-18 13:53
VAKFN,-12121599,155438441,2064378140,fon,2026_03,2026-04-18 13:53
ALGYO,-13546292,59254984,989338262,fon,2026_03,2026-04-18 13:53
KONTR,-14147207,13302871,936038761,fon,2026_03,2026-04-18 13:53
TURSG,-15216228,297757236,7907296076,fon,2026_03,2026-04-18 13:53
PEKGY,-23597791,1230747401,4685173406,fon,2026_03,2026-04-18 13:53
TSPOR,-24831447,39252279,3674975174,fon,2026_03,2026-04-18 13:53
DMRGD,-25493387,360620728,1277294592,fon,2026_03,2026-04-18 13:53
GENIL,-32072695,134648970,1289069985,fon,2026_03,2026-04-18 13:53
HEKTS,-35540260,200430302,3946424637,fon,2026_03,2026-04-18 13:53
FZLGY,-38619749,260943081,398427644,fon,2026_03,2026-04-18 13:53
EKGYO,-41406613,230739907,1925107366,fon,2026_03,2026-04-18 13:53
SNGYO,-48878746,217292742,3607173097,fon,2026_03,2026-04-18 13:53
ADESE,-50962000,30149961,4687131701,fon,2026_03,2026-04-18 13:53
TEHOL,-81998821,170918509,1967930261,fon,2026_03,2026-04-18 13:53
EFOR,-138134449,128363317,670679994,fon,2026_03,2026-04-18 13:53
SASA,314919458,415893509,25700434927,emeklilik,2026_03,2026-04-18 13:53
AEFES,61406372,207808719,2028860053,emeklilik,2026_03,2026-04-18 13:53
CANTE,43844244,115228277,8608815636,emeklilik,2026_03,2026-04-18 13:53
PETKM,38666329,51455958,1241729843,emeklilik,2026_03,2026-04-18 13:53
APGLDF,33150000,33150000,33300000,emeklilik,2026_03,2026-04-18 13:53
TURSG,27510804,602246623,7907296076,emeklilik,2026_03,2026-04-18 13:53
SISE,25814091,58190219,1814905641,emeklilik,2026_03,2026-04-18 13:53
EREGL,24386572,191422450,3554243274,emeklilik,2026_03,2026-04-18 13:53
AKFGY,23429110,546940258,3457819313,emeklilik,2026_03,2026-04-18 13:53
EKGYO,21210392,499815482,1925107366,emeklilik,2026_03,2026-04-18 13:53
TSKB,16538533,223149193,1516591673,emeklilik,2026_03,2026-04-18 13:53
PSGYO,13524133,134142154,2954231556,emeklilik,2026_03,2026-04-18 13:53
TUPRS,13303598,80044218,942334139,emeklilik,2026_03,2026-04-18 13:53
LINK,11899160,12160764,747511382,emeklilik,2026_03,2026-04-18 13:53
KRDMD,10464037,254612810,780216365,emeklilik,2026_03,2026-04-18 13:53
ISGYO,7375836,160271757,531312439,emeklilik,2026_03,2026-04-18 13:53
YUNSA,6735803,10497311,202164056,emeklilik,2026_03,2026-04-18 13:53
CIMSA,5880027,62375074,488602363,emeklilik,2026_03,2026-04-18 13:53
TUREX,5552500,5636698,432000000,emeklilik,2026_03,2026-04-18 13:53
ISFIN,4498607,101808418,310154523,emeklilik,2026_03,2026-04-18 13:53
TRMET,4020484,23261993,174483588,emeklilik,2026_03,2026-04-18 13:53
AKSGY,4005671,40872683,1628451947,emeklilik,2026_03,2026-04-18 13:53
ZPLIBF,3521463,69796488,193280000,emeklilik,2026_03,2026-04-18 13:53
SVGYO,3457872,3457872,295400000,emeklilik,2026_03,2026-04-18 13:53
