hisse,adet2,adet_fark,tks2,oran2,pp_fark,dolasim_pct,kurum,donem,tip,yukleme
ARCLK,104836,9974,170054939,0.0616,0.0058,0.0059,ALNUS,20260430,gunluk,2026-05-01 15:41
SEYKM,240248,9722,151040901,0.1591,0.0065,0.0064,ALNUS,20260430,gunluk,2026-05-01 15:41
TEZOL,209005,9000,139999972,0.1493,0.0064,0.0064,ALNUS,20260430,gunluk,2026-05-01 15:41
GRTHO,112037,8911,36745000,0.3049,0.0242,0.0243,ALNUS,20260430,gunluk,2026-05-01 15:41
GARAN,85167,8834,2454957797,0.0035,0.0004,0.0004,ALNUS,20260430,gunluk,2026-05-01 15:41
LRSHO,6476205,7718,724120946,0.8944,0.0011,0.0011,ALNUS,20260430,gunluk,2026-05-01 15:41
QUAGR,4768571,7582,1773200000,0.2689,0.0004,0.0004,ALNUS,20260430,gunluk,2026-05-01 15:41
KOTON,59706,7213,136599922,0.0437,0.0053,0.0053,ALNUS,20260430,gunluk,2026-05-01 15:41
LUKSK,12902,7050,27257258,0.0473,0.0258,0.0259,ALNUS,20260430,gunluk,2026-05-01 15:41
GEREL,916885,7000,219036379,0.4186,0.0032,0.0032,ALNUS,20260430,gunluk,2026-05-01 15:41
SAHOL,184562,6862,1153233184,0.016,0.0006,0.0006,ALNUS,20260430,gunluk,2026-05-01 15:41
TURGG,80250,6533,32042988,0.2504,0.0203,0.0204,ALNUS,20260430,gunluk,2026-05-01 15:41
RYSAS,819185,6000,1504020937,0.0545,0.0004,0.0004,ALNUS,20260430,gunluk,2026-05-01 15:41
OSTIM,468965,5900,510004637,0.092,0.0012,0.0012,ALNUS,20260430,gunluk,2026-05-01 15:41
SUWEN,476368,5578,365687500,0.1303,0.0016,0.0015,ALNUS,20260430,gunluk,2026-05-01 15:41
THYAO,133648,5561,739463453,0.0181,0.0008,0.0008,ALNUS,20260430,gunluk,2026-05-01 15:41
KLRHO,19558,5410,341250000,0.0057,0.0016,0.0016,ALNUS,20260430,gunluk,2026-05-01 15:41
MSGYO,528728,5110,171327893,0.3086,0.003,0.003,ALNUS,20260430,gunluk,2026-05-01 15:41
IHEVA,1666448,5109,291631239,0.5714,0.0017,0.0018,ALNUS,20260430,gunluk,2026-05-01 15:41
UCAYM,262858,5070,60000000,0.4381,0.0085,0.0084,ALNUS,20260430,gunluk,2026-05-01 15:41
KRTEK,78933,5000,18914650,0.4173,0.0264,0.0264,ALNUS,20260430,gunluk,2026-05-01 15:41
MIATK,349628,4777,313087979,0.1117,0.0016,0.0015,ALNUS,20260430,gunluk,2026-05-01 15:41
TURSG,189727,4627,7907296076,0.0024,0.0001,0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
ATAGY,90776,4347,45670114,0.1988,0.0096,0.0095,ALNUS,20260430,gunluk,2026-05-01 15:41
PKART,16894,4339,11048497,0.1529,0.0393,0.0393,ALNUS,20260430,gunluk,2026-05-01 15:41
SKBNK,401791,4101,2498877855,0.0161,0.0002,0.0002,ALNUS,20260430,gunluk,2026-05-01 15:41
EYGYO,744568,4100,362859668,0.2052,0.0011,0.0011,ALNUS,20260430,gunluk,2026-05-01 15:41
ARENA,88771,4025,66996461,0.1325,0.006,0.006,ALNUS,20260430,gunluk,2026-05-01 15:41
EPLAS,108028,4000,190491857,0.0567,0.0021,0.0021,ALNUS,20260430,gunluk,2026-05-01 15:41
BJKAS,542829,3941,1776089716,0.0306,0.0003,0.0002,ALNUS,20260430,gunluk,2026-05-01 15:41
BYDNR,62955,3735,22999984,0.2737,0.0162,0.0162,ALNUS,20260430,gunluk,2026-05-01 15:41
HUNER,1919398,3650,670137933,0.2864,0.0005,0.0005,ALNUS,20260430,gunluk,2026-05-01 15:41
GENKM,495009,3616,124845000,0.3965,0.0029,0.0029,ALNUS,20260430,gunluk,2026-05-01 15:41
KAPLM,17188,3506,4571339,0.376,0.0767,0.0767,ALNUS,20260430,gunluk,2026-05-01 15:41
BINBN,12316,3266,17000000,0.0724,0.0192,0.0192,ALNUS,20260430,gunluk,2026-05-01 15:41
KTSKR,121123,3203,14691795,0.8244,0.0218,0.0218,ALNUS,20260430,gunluk,2026-05-01 15:41
DUNYH,68973,3104,36443197,0.1893,0.0086,0.0085,ALNUS,20260430,gunluk,2026-05-01 15:41
FLAP,109244,3058,93599985,0.1167,0.0033,0.0033,ALNUS,20260430,gunluk,2026-05-01 15:41
ENDAE,91757,3037,125773836,0.073,0.0025,0.0024,ALNUS,20260430,gunluk,2026-05-01 15:41
DOAS,40009,2959,97899975,0.0409,0.0031,0.003,ALNUS,20260430,gunluk,2026-05-01 15:41
HEDEF,13509,2797,562499930,0.0024,0.0005,0.0005,ALNUS,20260430,gunluk,2026-05-01 15:41
ULUFA,199807,2500,305269391,0.0655,0.0009,0.0008,ALNUS,20260430,gunluk,2026-05-01 15:41
VANGD,10330,2500,24374995,0.0424,0.0103,0.0103,ALNUS,20260430,gunluk,2026-05-01 15:41
DESPC,6277,2406,16023700,0.0392,0.015,0.015,ALNUS,20260430,gunluk,2026-05-01 15:41
KLGYO,2044396,2200,689399869,0.2965,0.0003,0.0003,ALNUS,20260430,gunluk,2026-05-01 15:41
PRDGS,382001,2066,110850000,0.3446,0.0019,0.0019,ALNUS,20260430,gunluk,2026-05-01 15:41
ASELS,363875,2050,1178601424,0.0309,0.0002,0.0002,ALNUS,20260430,gunluk,2026-05-01 15:41
TCKRC,60814,2000,70000000,0.0869,0.0029,0.0029,ALNUS,20260430,gunluk,2026-05-01 15:41
SEGYO,1386760,2000,203351321,0.682,0.001,0.001,ALNUS,20260430,gunluk,2026-05-01 15:41
RTALB,126886,2000,432976722,0.0293,0.0005,0.0005,ALNUS,20260430,gunluk,2026-05-01 15:41
OZKGY,89295,1885,363999945,0.0245,0.0005,0.0005,ALNUS,20260430,gunluk,2026-05-01 15:41
PASEU,111326,1829,282293868,0.0394,0.0006,0.0006,ALNUS,20260430,gunluk,2026-05-01 15:41
OZRDN,64907,1826,57107579,0.1137,0.0032,0.0032,ALNUS,20260430,gunluk,2026-05-01 15:41
BURCE,30825,1814,44422390,0.0694,0.0041,0.0041,ALNUS,20260430,gunluk,2026-05-01 15:41
ARASE,24305,1766,49999991,0.0486,0.0035,0.0035,ALNUS,20260430,gunluk,2026-05-01 15:41
BAYRK,576977,1730,189751123,0.3041,0.0009,0.0009,ALNUS,20260430,gunluk,2026-05-01 15:41
SKYLP,34384,1693,7159255,0.4803,0.0237,0.0236,ALNUS,20260430,gunluk,2026-05-01 15:41
ATLAS,439523,1634,59999865,0.7325,0.0027,0.0027,ALNUS,20260430,gunluk,2026-05-01 15:41
PKENT,16667,1599,23766169,0.0701,0.0067,0.0067,ALNUS,20260430,gunluk,2026-05-01 15:41
ALFAS,67888,1590,84639559,0.0802,0.0019,0.0019,ALNUS,20260430,gunluk,2026-05-01 15:41
KAYSE,817242,1359,828951998,0.0986,0.0002,0.0002,ALNUS,20260430,gunluk,2026-05-01 15:41
BRKVY,46837,1350,13618361,0.3439,0.0099,0.0099,ALNUS,20260430,gunluk,2026-05-01 15:41
GLYHO,812021,1315,1949290631,0.0417,0.0001,0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
TKNSA,55908,1178,100485379,0.0556,0.0011,0.0012,ALNUS,20260430,gunluk,2026-05-01 15:41
UFUK,10737,1070,46845974,0.0229,0.0023,0.0023,ALNUS,20260430,gunluk,2026-05-01 15:41
BRLSM,138167,1028,108025075,0.1279,0.0009,0.001,ALNUS,20260430,gunluk,2026-05-01 15:41
YAYLA,79005,1000,39874966,0.1981,0.0025,0.0025,ALNUS,20260430,gunluk,2026-05-01 15:41
CCOLA,37794,984,821509647,0.0046,0.0001,0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
ACSEL,5517,978,8589113,0.0642,0.0114,0.0114,ALNUS,20260430,gunluk,2026-05-01 15:41
GOODY,176125,975,132804473,0.1326,0.0007,0.0007,ALNUS,20260430,gunluk,2026-05-01 15:41
ISYAT,28367,883,152245569,0.0186,0.0005,0.0006,ALNUS,20260430,gunluk,2026-05-01 15:41
GLCVY,60050,700,26400000,0.2275,0.0027,0.0027,ALNUS,20260430,gunluk,2026-05-01 15:41
DENGE,1541805,643,525284797,0.2935,0.0001,0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
GARFA,36998,640,138399778,0.0267,0.0004,0.0005,ALNUS,20260430,gunluk,2026-05-01 15:41
SARKY,28725,551,999999671,0.0029,0.0001,0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
CEOEM,185066,500,22209658,0.8333,0.0023,0.0023,ALNUS,20260430,gunluk,2026-05-01 15:41
DMSAS,170810,500,199994510,0.0854,0.0002,0.0003,ALNUS,20260430,gunluk,2026-05-01 15:41
ISFIN,195517,500,310154523,0.063,0.0001,0.0002,ALNUS,20260430,gunluk,2026-05-01 15:41
DSTKF,1026,486,84533333,0.0012,0.0006,0.0006,ALNUS,20260430,gunluk,2026-05-01 15:41
IZINV,34261,461,13540386,0.253,0.0034,0.0034,ALNUS,20260430,gunluk,2026-05-01 15:41
GUBRF,27203,460,85403679,0.0319,0.0006,0.0005,ALNUS,20260430,gunluk,2026-05-01 15:41
AYDEM,35873,410,130000000,0.0276,0.0003,0.0003,ALNUS,20260430,gunluk,2026-05-01 15:41
SOKM,25019,397,448708248,0.0056,0.0001,0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
BRSAN,16084,378,35912460,0.0448,0.0011,0.0011,ALNUS,20260430,gunluk,2026-05-01 15:41
PSDTC,19618,363,6599991,0.2972,0.0055,0.0055,ALNUS,20260430,gunluk,2026-05-01 15:41
CGCAM,114983,351,62160000,0.185,0.0006,0.0006,ALNUS,20260430,gunluk,2026-05-01 15:41
OYLUM,80478,300,80937367,0.0994,0.0003,0.0004,ALNUS,20260430,gunluk,2026-05-01 15:41
HRKET,134923,297,24000000,0.5622,0.0013,0.0012,ALNUS,20260430,gunluk,2026-05-01 15:41
DZGYO,81524,260,399777846,0.0204,0.0001,0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
OYAYO,36896,255,19999941,0.1845,0.0013,0.0013,ALNUS,20260430,gunluk,2026-05-01 15:41
SMART,28430,250,29737499,0.0956,0.0008,0.0008,ALNUS,20260430,gunluk,2026-05-01 15:41
VESTL,74515,223,295447203,0.0252,0.0001,0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
TKFEN,29650,200,230848007,0.0128,0.0,0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
MAGEN,22554,181,719512140,0.0031,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
EGGUB,14503,179,75862197,0.0191,0.0002,0.0002,ALNUS,20260430,gunluk,2026-05-01 15:41
BFREN,7381,154,24586148,0.03,0.0006,0.0006,ALNUS,20260430,gunluk,2026-05-01 15:41
LIDER,10787,119,279500000,0.0039,0.0001,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ATATP,28814,109,18809999,0.1532,0.0006,0.0006,ALNUS,20260430,gunluk,2026-05-01 15:41
BARMA,283125,102,78130939,0.3624,0.0002,0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
ESCAR,75780,100,101933690,0.0743,0.0001,0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
AKGRT,222726,100,629007625,0.0354,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
POLTK,1084,78,1125000,0.0964,0.007,0.0069,ALNUS,20260430,gunluk,2026-05-01 15:41
SONME,4850,78,4349319,0.1115,0.0018,0.0018,ALNUS,20260430,gunluk,2026-05-01 15:41
TCELL,71250,72,1622604373,0.0044,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
VAKBN,36717,70,8046896130,0.0005,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
AVHOL,77180,60,29047279,0.2657,0.0002,0.0002,ALNUS,20260430,gunluk,2026-05-01 15:41
TTRAK,9181,52,24967158,0.0368,0.0002,0.0002,ALNUS,20260430,gunluk,2026-05-01 15:41
MACKO,94525,51,41500000,0.2278,0.0002,0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
SDTTR,7021,50,15990000,0.0439,0.0003,0.0003,ALNUS,20260430,gunluk,2026-05-01 15:41
KRONT,194426,50,116892885,0.1663,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
SELEC,5569,48,124262097,0.0045,0.0001,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
OYAKC,97906,38,4656879379,0.0021,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
TOASO,22619,36,120585077,0.0188,0.0001,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
BIGTK,21524,35,23834373,0.0903,0.0001,0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
GOKNR,68340,18,185092608,0.0369,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
EGEEN,1934,10,1137161,0.1701,0.0009,0.0009,ALNUS,20260430,gunluk,2026-05-01 15:41
BANVT,7146,10,36961044,0.0193,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
MEDTR,19523,7,24499999,0.0797,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
TRHOL,8722,5,17612692,0.0495,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
INDES,91352,4,462749767,0.0197,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
BRYAT,3617,2,10264685,0.0352,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
AKYHO,1431900,2,223895870,0.6395,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
AGESA,42,2,35829553,0.0001,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
AKCNS,29680,1,39359284,0.0754,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
AVTUR,15065,1,43067999,0.035,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
TBORG,8942,1,59392160,0.0151,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
MRSHL,593,1,4212888,0.0141,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
DGGYO,12309,1,280709437,0.0044,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
DOGUB,10931,0,19821566,0.0551,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
DOHOL,272744,0,984706978,0.0277,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
KRPLS,380085,0,78486163,0.4843,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
DOKTA,49545,0,145872862,0.034,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
KSTUR,378,0,3952560,0.0096,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
AYGAZ,909,0,98568815,0.0009,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
DURDO,63106,0,379703149,0.0166,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ANHYT,4523,0,88457041,0.0051,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
BAKAB,9093,0,34985326,0.026,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
EBEBK,17631,0,40534692,0.0435,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
LKMNH,23141,0,163262533,0.0142,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
MAALT,2007,0,4763850,0.0421,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
MAKIM,162687,0,42559998,0.3823,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
EGPRO,55738,0,175170570,0.0318,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
MEGAP,118533,0,234498757,0.0505,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
EKIZ,9457,0,8198720,0.1153,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ELITE,74489,0,44650000,0.1668,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
EMNIS,12508,0,3429235,0.3647,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ENKAI,71890,0,874733059,0.0082,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
MNDRS,391435,0,222008082,0.1763,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
MPARK,810,0,80869110,0.001,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ERBOS,91574,0,15899843,0.5759,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
MZHLD,60546,0,72215314,0.0838,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
BIGCH,1144398,0,368932945,0.3102,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
NUGYO,203978,0,324943976,0.0628,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
NUHCM,2297,0,33191830,0.0069,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ADGYO,65869,0,379654333,0.0173,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
EUKYO,910714,0,59699889,1.5255,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
BIZIM,21497,0,27601626,0.0779,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
FORTE,34995,0,27999999,0.125,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
PAGYO,4051,0,57781202,0.007,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
GATEG,29869,0,10570341,0.2826,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
GEDZA,28849,0,43033265,0.067,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
AKMGY,2097,0,21568998,0.0097,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
PRZMA,129683,0,61941150,0.2094,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
RAYSG,9904,0,51947024,0.0191,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
GLBMD,34790,0,28880500,0.1205,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
BOSSA,255188,0,508724189,0.0502,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
BRISA,33737,0,31247472,0.108,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
AKSGY,2517296,0,1628451947,0.1546,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ASUZU,20701,0,41130807,0.0503,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
SAMAT,354801,0,103183797,0.3439,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
SANEL,16890,0,18112451,0.0933,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
SAYAS,46369,0,42530887,0.109,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
BUCIM,192485,0,1292638065,0.0149,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
SEKUR,602898,0,131457835,0.4586,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
AKSUE,74212,0,56376184,0.1316,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
AFYON,72991,0,399992258,0.0182,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
CASA,11775,0,4894317,0.2406,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ATEKS,7446,0,5441598,0.1368,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
CEMTS,185164,0,233425986,0.0793,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ALBRK,678756,0,1050739765,0.0646,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ALCAR,1909,0,1721735,0.1109,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
CLEBI,2030,0,5490178,0.037,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
IDGYO,30270,0,114852114,0.0264,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
CMBTN,841,0,1023000,0.0822,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
IHGZT,785024,0,570666228,0.1376,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
IHYAY,153674,0,388124996,0.0396,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
INFO,80937,0,767463333,0.0105,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
COSMO,19214,0,6494091,0.2959,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
TDGYO,87735,0,61998213,0.1415,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
INTEM,1903,0,9428747,0.0202,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
CUSAN,129493,0,18500000,0.7,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
TLMAN,7531,0,10300000,0.0731,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ATSYH,40579,0,7998869,0.5073,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
TRCAS,20461,0,206252869,0.0099,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ISGYO,121045,0,531312439,0.0228,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
TSGYO,189301,0,266499982,0.071,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
AVGYO,25447,0,111590302,0.0228,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
AGHOL,55954,0,1069828243,0.0052,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
DERHL,1588091,0,197281316,0.805,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
DERIM,11753,0,40403770,0.0291,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
DESA,146364,0,171107590,0.0855,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
AVPGY,51823,0,99999990,0.0518,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
DEVA,4205,0,199971824,0.0021,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
DGATE,7633,0,15227271,0.0501,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ULUSE,6293,0,24000000,0.0262,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
KERVN,923221,0,588346973,0.1569,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
DIRIT,53502,0,10150123,0.5271,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
VESBE,67111,0,503578676,0.0133,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
VKFYO,14480,0,26473700,0.0547,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
KLMSN,26208,0,30881297,0.0849,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
KLNMA,54259,0,91846864,0.0591,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
YBTAS,741966,0,31650823,2.3442,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
YGGYO,2080,0,240625951,0.0009,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
KNFRT,39025,0,131747000,0.0296,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
AYCES,700,0,1895369,0.0369,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
DNISI,35897,0,59171727,0.0607,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
AHGAZ,63896,0,659370871,0.0097,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ZRGYO,5951,0,1173404997,0.0005,0.0,0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
JANTS,75017,-1,207607465,0.0361,0.0,-0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ETYAT,6783,-1,53211444,0.0127,0.0,-0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
TMPOL,1755,-1,11039990,0.0159,0.0,-0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
BRKO,928808,-2,138284971,0.6717,0.0,-0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
HTTBT,19644,-5,82805422,0.0237,0.0,-0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ODINE,554,-5,52810834,0.001,-0.0001,-0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
BVSAN,11131,-10,13749998,0.081,0.0,-0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
ECZYT,409563,-10,45880511,0.8927,0.0,-0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ALKLC,787688,-12,45382467,1.7357,0.0,-0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
CATES,18934,-15,33050000,0.0573,0.0,-0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
FRMPL,46981,-45,39997767,0.1175,-0.0001,-0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
GOLTS,6720,-50,12422783,0.0541,-0.0004,-0.0004,ALNUS,20260430,gunluk,2026-05-01 15:41
TTKOM,64662,-63,524999999,0.0123,0.0,-0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
BAGFS,2340567,-89,100042745,2.3396,-0.0001,-0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
AKSEN,47144,-91,638545796,0.0074,0.0,-0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
LOGO,21586,-123,74328248,0.029,-0.0002,-0.0002,ALNUS,20260430,gunluk,2026-05-01 15:41
OTKAR,10325,-144,33417145,0.0309,-0.0004,-0.0004,ALNUS,20260430,gunluk,2026-05-01 15:41
BURVA,10748,-164,4723271,0.2276,-0.0034,-0.0035,ALNUS,20260430,gunluk,2026-05-01 15:41
VSNMD,26385,-188,24000000,0.1099,-0.0008,-0.0008,ALNUS,20260430,gunluk,2026-05-01 15:41
EDIP,354600,-200,36468204,0.9724,-0.0005,-0.0005,ALNUS,20260430,gunluk,2026-05-01 15:41
ISGSY,45596,-280,47378729,0.0962,-0.0006,-0.0006,ALNUS,20260430,gunluk,2026-05-01 15:41
FMIZP,1919,-287,3497641,0.0549,-0.0082,-0.0082,ALNUS,20260430,gunluk,2026-05-01 15:41
YUNSA,57378,-298,202164056,0.0284,-0.0001,-0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
DOFER,17019,-306,21372500,0.0796,-0.0015,-0.0014,ALNUS,20260430,gunluk,2026-05-01 15:41
GUNDG,8861,-380,18968983,0.0467,-0.002,-0.002,ALNUS,20260430,gunluk,2026-05-01 15:41
ALCTL,34966,-399,13543218,0.2582,-0.0029,-0.0029,ALNUS,20260430,gunluk,2026-05-01 15:41
GRSEL,7249,-403,29650000,0.0244,-0.0014,-0.0014,ALNUS,20260430,gunluk,2026-05-01 15:41
ARMGD,6528,-419,54996000,0.0119,-0.0007,-0.0008,ALNUS,20260430,gunluk,2026-05-01 15:41
NETAS,24748,-450,31783484,0.0779,-0.0014,-0.0014,ALNUS,20260430,gunluk,2026-05-01 15:41
ERCB,48542,-450,39113273,0.1241,-0.0012,-0.0012,ALNUS,20260430,gunluk,2026-05-01 15:41
GMTAS,148646,-483,298687813,0.0498,-0.0001,-0.0002,ALNUS,20260430,gunluk,2026-05-01 15:41
HLGYO,4341758,-536,1075198517,0.4038,-0.0001,-0.0,ALNUS,20260430,gunluk,2026-05-01 15:41
ATAKP,71853,-598,28224000,0.2546,-0.0021,-0.0021,ALNUS,20260430,gunluk,2026-05-01 15:41
EGSER,2712378,-600,545751057,0.497,-0.0001,-0.0001,ALNUS,20260430,gunluk,2026-05-01 15:41
