hisse,fark,adet2,tks2,kurum,donem,yukleme
ZPBDLF,0,3308,8240000,TERA,2026_01_01,2026-04-18 16:38
KENT,0,592,1191005,TERA,2026_01_01,2026-04-18 16:38
OZSUB,0,3778,41499126,TERA,2026_01_01,2026-04-18 16:38
KERVN,0,10101,588346973,TERA,2026_01_01,2026-04-18 16:38
BRKSN,0,10917,62639942,TERA,2026_01_01,2026-04-18 16:38
BAKAB,0,9913,34985326,TERA,2026_01_01,2026-04-18 16:38
ATAC,0,265951,103398067,TERA,2026_01_01,2026-04-18 16:38
KLNMA,0,4315,91846864,TERA,2026_01_01,2026-04-18 16:38
NTGAZ,-1,12047,276000000,TERA,2026_01_01,2026-04-18 16:38
ARASE,-1,375,49999991,TERA,2026_01_01,2026-04-18 16:38
KORDS,-1,51698,65421451,TERA,2026_01_01,2026-04-18 16:38
MMCAS,-10,152,12393964,TERA,2026_01_01,2026-04-18 16:38
AZTEK,-10,105415,279000000,TERA,2026_01_01,2026-04-18 16:38
KZGYO,-14,157563,49999985,TERA,2026_01_01,2026-04-18 16:38
BOSSA,-20,271373,508724189,TERA,2026_01_01,2026-04-18 16:38
AVPGY,-28,3546,100000000,TERA,2026_01_01,2026-04-18 16:38
VERUS,-29,0,34499937,TERA,2026_01_01,2026-04-18 16:38
ERBOS,-36,20039,15899843,TERA,2026_01_01,2026-04-18 16:38
SUWEN,-100,6686,365687500,TERA,2026_01_01,2026-04-18 16:38
ALFAS,-121,20202,84639999,TERA,2026_01_01,2026-04-18 16:38
SONME,-127,1875,4170258,TERA,2026_01_01,2026-04-18 16:38
QNBTR,-146,6402,1566427106,TERA,2026_01_01,2026-04-18 16:38
POLTK,-178,14,1125000,TERA,2026_01_01,2026-04-18 16:38
MGROS,-191,13454,96563545,TERA,2026_01_01,2026-04-18 16:38
DGGYO,-231,32461,280709437,TERA,2026_01_01,2026-04-18 16:38
PRKAB,-250,45154,35225443,TERA,2026_01_01,2026-04-18 16:38
TTRAK,-296,9925,24967458,TERA,2026_01_01,2026-04-18 16:38
SEKUR,-298,55,131458049,TERA,2026_01_01,2026-04-18 16:38
KONKA,-299,60240,89670000,TERA,2026_01_01,2026-04-18 16:38
DESA,-300,10,171107590,TERA,2026_01_01,2026-04-18 16:38
YAPRK,-327,473,4214998,TERA,2026_01_01,2026-04-18 16:38
TRILC,-333,35647,118499496,TERA,2026_01_01,2026-04-18 16:38
SANEL,-337,47862,18112451,TERA,2026_01_01,2026-04-18 16:38
BINBN,-401,3720,17000000,TERA,2026_01_01,2026-04-18 16:38
EGEPO,-412,340388,200000000,TERA,2026_01_01,2026-04-18 16:38
CLEBI,-425,2827,5490178,TERA,2026_01_01,2026-04-18 16:38
BRYAT,-468,72032,10264685,TERA,2026_01_01,2026-04-18 16:38
PINSU,-474,51635,101635846,TERA,2026_01_01,2026-04-18 16:38
VRGYO,-480,407958,597693904,TERA,2026_01_01,2026-04-18 16:38
TKNSA,-500,456,100485379,TERA,2026_01_01,2026-04-18 16:38
RGYAS,-512,1836,105523000,TERA,2026_01_01,2026-04-18 16:38
AVTUR,-572,881,43067999,TERA,2026_01_01,2026-04-18 16:38
EGEEN,-582,524,1137161,TERA,2026_01_01,2026-04-18 16:38
ANHYT,-635,11113,88457041,TERA,2026_01_01,2026-04-18 16:38
ISDMR,-700,37676,147623050,TERA,2026_01_01,2026-04-18 16:38
OYYAT,-706,8122,91048322,TERA,2026_01_01,2026-04-18 16:38
ANGEN,-707,129907,84250000,TERA,2026_01_01,2026-04-18 16:38
BRISA,-827,5500,31247472,TERA,2026_01_01,2026-04-18 16:38
TDGYO,-848,38479,59914214,TERA,2026_01_01,2026-04-18 16:38
ARENA,-999,17006,66996461,TERA,2026_01_01,2026-04-18 16:38
CONSE,-1000,56419,377854899,TERA,2026_01_01,2026-04-18 16:38
OTTO,-1000,7823,4024438,TERA,2026_01_01,2026-04-18 16:38
GSDDE,-1048,13,106850751,TERA,2026_01_01,2026-04-18 16:38
KBORU,-1289,114286,143999994,TERA,2026_01_01,2026-04-18 16:38
DESPC,-1300,9812,16023700,TERA,2026_01_01,2026-04-18 16:38
OTKAR,-1366,3641,33417185,TERA,2026_01_01,2026-04-18 16:38
GMSTRF,-1404,9850,71300000,TERA,2026_01_01,2026-04-18 16:38
FMIZP,-1549,619,3497751,TERA,2026_01_01,2026-04-18 16:38
DOKTA,-1700,77186,145872862,TERA,2026_01_01,2026-04-18 16:38
BANVT,-1740,902,36961044,TERA,2026_01_01,2026-04-18 16:38
CEMZY,-1858,100629,124119970,TERA,2026_01_01,2026-04-18 16:38
AYDEM,-1995,6554,130000000,TERA,2026_01_01,2026-04-18 16:38
BIOEN,-2000,110546,197983419,TERA,2026_01_01,2026-04-18 16:38
NTHOL,-2049,7304,485479122,TERA,2026_01_01,2026-04-18 16:38
EDIP,-2064,8976,36468204,TERA,2026_01_01,2026-04-18 16:38
ULAS,-2125,6565,25200172,TERA,2026_01_01,2026-04-18 16:38
CRDFA,-2303,228306,74996853,TERA,2026_01_01,2026-04-18 16:38
AVHOL,-2313,3688,26047279,TERA,2026_01_01,2026-04-18 16:38
ENSRI,-2435,15,236333503,TERA,2026_01_01,2026-04-18 16:38
VERTU,-2477,4848,22000000,TERA,2026_01_01,2026-04-18 16:38
ATAKP,-2514,2510,28224000,TERA,2026_01_01,2026-04-18 16:38
TUKAS,-2514,2539080,4499995929,TERA,2026_01_01,2026-04-18 16:38
KUTPO,-2612,9126,10524430,TERA,2026_01_01,2026-04-18 16:38
DNISI,-2623,6065,59171727,TERA,2026_01_01,2026-04-18 16:38
BMSTL,-2795,24192,74772260,TERA,2026_01_01,2026-04-18 16:38
PARSN,-2894,53753,34033246,TERA,2026_01_01,2026-04-18 16:38
GLYHO,-2915,149,1949290631,TERA,2026_01_01,2026-04-18 16:38
DERIM,-3001,1117,40403770,TERA,2026_01_01,2026-04-18 16:38
EGGUB,-3077,30899,75862114,TERA,2026_01_01,2026-04-18 16:38
AVGYO,-3113,147516,111590302,TERA,2026_01_01,2026-04-18 16:38
DOFRB,-3318,23469,45000000,TERA,2026_01_01,2026-04-18 16:38
GEDIK,-3500,411749,983076856,TERA,2026_01_01,2026-04-18 16:38
KRONT,-3616,10,116892885,TERA,2026_01_01,2026-04-18 16:38
SOKM,-3618,58972,448708248,TERA,2026_01_01,2026-04-18 16:38
AKFIS,-3638,9849,66841328,TERA,2026_01_01,2026-04-18 16:38
GOZDE,-4000,2151617,384992447,TERA,2026_01_01,2026-04-18 16:38
BUCIM,-4000,510398,1286538062,TERA,2026_01_01,2026-04-18 16:38
ENDAE,-4404,107676,120211591,TERA,2026_01_01,2026-04-18 16:38
JANTS,-4740,50440,207477849,TERA,2026_01_01,2026-04-18 16:38
ONRYT,-4851,624,19730000,TERA,2026_01_01,2026-04-18 16:38
FADE,-5015,60156,42347498,TERA,2026_01_01,2026-04-18 16:38
AVOD,-5053,71579,253604577,TERA,2026_01_01,2026-04-18 16:38
ELITE,-5123,19757,44650000,TERA,2026_01_01,2026-04-18 16:38
ARCLK,-5137,45543,170054748,TERA,2026_01_01,2026-04-18 16:38
MOBTL,-5903,24323,207999999,TERA,2026_01_01,2026-04-18 16:38
EUYO,-7000,162408,19932876,TERA,2026_01_01,2026-04-18 16:38
ICBCT,-7303,34551,216761845,TERA,2026_01_01,2026-04-18 16:38
KOTON,-7622,53029,136599960,TERA,2026_01_01,2026-04-18 16:38
BLUME,-7991,126180,174710134,TERA,2026_01_01,2026-04-18 16:38
EFOR,-8095,6903977,539999994,TERA,2026_01_01,2026-04-18 16:38
GARFA,-8200,20615,138399778,TERA,2026_01_01,2026-04-18 16:38
ENKAI,-8421,89440,874736069,TERA,2026_01_01,2026-04-18 16:38
SMART,-9001,8598,29737499,TERA,2026_01_01,2026-04-18 16:38
TRHOL,-9400,2730132,17635692,TERA,2026_01_01,2026-04-18 16:38
TUCLK,-10269,113284,230681400,TERA,2026_01_01,2026-04-18 16:38
TRCAS,-10510,57,206252778,TERA,2026_01_01,2026-04-18 16:38
ACSEL,-11853,7602,8589113,TERA,2026_01_01,2026-04-18 16:38
BIGCH,-11862,103039,73786589,TERA,2026_01_01,2026-04-18 16:38
PRKME,-12251,117989,53038641,TERA,2026_01_01,2026-04-18 16:38
METRO,-12302,149290,539989959,TERA,2026_01_01,2026-04-18 16:38
AGHOL,-12360,84410,1068822243,TERA,2026_01_01,2026-04-18 16:38
IMASM,-12559,525268,622850500,TERA,2026_01_01,2026-04-18 16:38
SILVR,-12904,233952,212818206,TERA,2026_01_01,2026-04-18 16:38
SUNTK,-14101,17022,145280000,TERA,2026_01_01,2026-04-18 16:38
LMKDC,-14880,57490,155929999,TERA,2026_01_01,2026-04-18 16:38
ANSGR,-15186,47988,1564416026,TERA,2026_01_01,2026-04-18 16:38
BOBET,-15800,18082,113999998,TERA,2026_01_01,2026-04-18 16:38
ARMGD,-16016,3253,54996000,TERA,2026_01_01,2026-04-18 16:38
RAYSG,-16446,3344,51947024,TERA,2026_01_01,2026-04-18 16:38
VAKFA,-16933,47209,224999402,TERA,2026_01_01,2026-04-18 16:38
SEGMN,-16980,89267,80999980,TERA,2026_01_01,2026-04-18 16:38
YUNSA,-17270,254242,202164056,TERA,2026_01_01,2026-04-18 16:38
EDATA,-18879,66999,160065396,TERA,2026_01_01,2026-04-18 16:38
EMKEL,-19776,84170,149999456,TERA,2026_01_01,2026-04-18 16:38
EGPRO,-20000,47233,175170570,TERA,2026_01_01,2026-04-18 16:38
ECZYT,-20075,59423,45880511,TERA,2026_01_01,2026-04-18 16:38
AKCNS,-20248,42110,39359284,TERA,2026_01_01,2026-04-18 16:38
KAREL,-20345,45267,329659497,TERA,2026_01_01,2026-04-18 16:38
BJKAS,-21200,548198,1339632796,TERA,2026_01_01,2026-04-18 16:38
AKENR,-21250,12040,385194146,TERA,2026_01_01,2026-04-18 16:38
BEGYO,-22118,644125,290000000,TERA,2026_01_01,2026-04-18 16:38
ERCB,-22773,58796,39113273,TERA,2026_01_01,2026-04-18 16:38
IHAAS,-23000,20516,56031248,TERA,2026_01_01,2026-04-18 16:38
AHGAZ,-24851,251459,659370871,TERA,2026_01_01,2026-04-18 16:38
BIGEN,-27240,174771,115500000,TERA,2026_01_01,2026-04-18 16:38
ESCOM,-27500,216492,463831670,TERA,2026_01_01,2026-04-18 16:38
ENTRA,-28331,351226,369416642,TERA,2026_01_01,2026-04-18 16:38
KGYO,-29000,197058,767895149,TERA,2026_01_01,2026-04-18 16:38
BARMA,-29322,704431,68130939,TERA,2026_01_01,2026-04-18 16:38
DUNYH,-29920,11059,36443197,TERA,2026_01_01,2026-04-18 16:38
ECILC,-30516,114377,210589603,TERA,2026_01_01,2026-04-18 16:38
KIMMR,-31474,779,75000000,TERA,2026_01_01,2026-04-18 16:38
GSDHO,-33899,618425,999994969,TERA,2026_01_01,2026-04-18 16:38
SKYMD,-34206,985,52499981,TERA,2026_01_01,2026-04-18 16:38
MERIT,-34924,51146,329683116,TERA,2026_01_01,2026-04-18 16:38
SARKY,-39077,22863,999999671,TERA,2026_01_01,2026-04-18 16:38
HATEK,-39899,710618,62998947,TERA,2026_01_01,2026-04-18 16:38
KRSTL,-39995,1040058,183664642,TERA,2026_01_01,2026-04-18 16:38
IHLGM,-40540,1234415,986078000,TERA,2026_01_01,2026-04-18 16:38
ALARK,-40568,85723,165127148,TERA,2026_01_01,2026-04-18 16:38
DURKN,-42694,85884,42500000,TERA,2026_01_01,2026-04-18 16:38
FONET,-44679,122960,577082984,TERA,2026_01_01,2026-04-18 16:38
SNGYO,-45104,133717,3607173099,TERA,2026_01_01,2026-04-18 16:38
SELEC,-45583,-4530,124262097,TERA,2026_01_01,2026-04-18 16:38
TMPOL,-48667,26840,11039990,TERA,2026_01_01,2026-04-18 16:38
INVEO,-49200,91578,998999954,TERA,2026_01_01,2026-04-18 16:38
AKFYE,-49451,185203,551782160,TERA,2026_01_01,2026-04-18 16:38
BINHO,-50058,2245859,488884390,TERA,2026_01_01,2026-04-18 16:38
IHGZT,-51244,1130814,570666229,TERA,2026_01_01,2026-04-18 16:38
AEFES,-55316,1394521,2028860053,TERA,2026_01_01,2026-04-18 16:38
GIPTA,-55441,453544,51646922,TERA,2026_01_01,2026-04-18 16:38
IDGYO,-56825,43623,119234999,TERA,2026_01_01,2026-04-18 16:38
ALKLC,-57842,7215187,45382467,TERA,2026_01_01,2026-04-18 16:38
BRKVY,-59698,65320,13618361,TERA,2026_01_01,2026-04-18 16:38
MEGAP,-61000,606128,234498757,TERA,2026_01_01,2026-04-18 16:38
DENGE,-61034,745600,525284797,TERA,2026_01_01,2026-04-18 16:38
ULUFA,-63999,410642,305352801,TERA,2026_01_01,2026-04-18 16:38
CCOLA,-66064,-43878,815835147,TERA,2026_01_01,2026-04-18 16:38
KRDMD,-66960,335329,780216365,TERA,2026_01_01,2026-04-18 16:38
VANGD,-70565,19063,24374995,TERA,2026_01_01,2026-04-18 16:38
VBTYZ,-70940,103103,55935000,TERA,2026_01_01,2026-04-18 16:38
BYDNR,-73078,3231,17999984,TERA,2026_01_01,2026-04-18 16:38
LRSHO,-73880,1317517,724120946,TERA,2026_01_01,2026-04-18 16:38
SISE,-78812,1487742,1814922730,TERA,2026_01_01,2026-04-18 16:38
BESLR,-82300,132178,658098036,TERA,2026_01_01,2026-04-18 16:38
TUPRS,-82531,52058,902334854,TERA,2026_01_01,2026-04-18 16:38
MIATK,-83976,394262,313087979,TERA,2026_01_01,2026-04-18 16:38
PGSUS,-84143,91162,245068871,TERA,2026_01_01,2026-04-18 16:38
ICUGS,-85362,123664,336250000,TERA,2026_01_01,2026-04-18 16:38
PLTUR,-86035,74343,49500000,TERA,2026_01_01,2026-04-18 16:38
LILAK,-88232,98924,260253530,TERA,2026_01_01,2026-04-18 16:38
BULGS,-89213,558043,72499900,TERA,2026_01_01,2026-04-18 16:38
EPLAS,-94000,917619,190491857,TERA,2026_01_01,2026-04-18 16:38
HUBVC,-94856,1047382,277189572,TERA,2026_01_01,2026-04-18 16:38
EKOS,-99224,307254,307199852,TERA,2026_01_01,2026-04-18 16:38
ASGYO,-99738,108111,165000000,TERA,2026_01_01,2026-04-18 16:38
HUNER,-103000,228911,670137934,TERA,2026_01_01,2026-04-18 16:38
ISYAT,-103151,17163,152245569,TERA,2026_01_01,2026-04-18 16:38
ASELS,-106435,-42724,1178597817,TERA,2026_01_01,2026-04-18 16:38
MEGMT,-109463,233289,72749999,TERA,2026_01_01,2026-04-18 16:38
FORMT,-109970,5976620,1075744355,TERA,2026_01_01,2026-04-18 16:38
ETILR,-111747,37522,156217454,TERA,2026_01_01,2026-04-18 16:38
ALKA,-115180,582336,330750000,TERA,2026_01_01,2026-04-18 16:38
CEOEM,-120268,796824,22289984,TERA,2026_01_01,2026-04-18 16:38
GENIL,-120319,2015675,85937999,TERA,2026_01_01,2026-04-18 16:38
TATGD,-120793,2859307,119284669,TERA,2026_01_01,2026-04-18 16:38
ESEN,-136564,754671,682499950,TERA,2026_01_01,2026-04-18 16:38
IZMDC,-144500,228189,723225318,TERA,2026_01_01,2026-04-18 16:38
TOASO,-148923,39364,120585076,TERA,2026_01_01,2026-04-18 16:38
GRSEL,-149767,686527,29650000,TERA,2026_01_01,2026-04-18 16:38
GEREL,-151370,498754,219036379,TERA,2026_01_01,2026-04-18 16:38
DCTTR,-155247,225844,157328724,TERA,2026_01_01,2026-04-18 16:38
PSGYO,-164831,5481643,2954231557,TERA,2026_01_01,2026-04-18 16:38
KOCMT,-167570,182644,587485693,TERA,2026_01_01,2026-04-18 16:38
MPARK,-170171,-25188,80869110,TERA,2026_01_01,2026-04-18 16:38
ESCAR,-179092,782385,101933690,TERA,2026_01_01,2026-04-18 16:38
USAK,-181011,542798,1218028690,TERA,2026_01_01,2026-04-18 16:38
IZINV,-183062,2735045,13540386,TERA,2026_01_01,2026-04-18 16:38
BORSK,-186708,124959,279999879,TERA,2026_01_01,2026-04-18 16:38
TSKB,-191188,174921,1516591673,TERA,2026_01_01,2026-04-18 16:38
ISMEN,-192517,-115566,467723147,TERA,2026_01_01,2026-04-18 16:38
LIDFA,-200000,-182765,234964383,TERA,2026_01_01,2026-04-18 16:38
EGEGY,-215738,1112,61200000,TERA,2026_01_01,2026-04-18 16:38
HEDEF,-218973,-57706,562499930,TERA,2026_01_01,2026-04-18 16:38
ALBRK,-230000,444984,1050478429,TERA,2026_01_01,2026-04-18 16:38
MERCN,-232472,1209331,74389005,TERA,2026_01_01,2026-04-18 16:38
ENERY,-250535,207712,2420687469,TERA,2026_01_01,2026-04-18 16:38
GWIND,-278386,535719,179165491,TERA,2026_01_01,2026-04-18 16:38
GENTS,-285496,1383322,749958921,TERA,2026_01_01,2026-04-18 16:38
GZNMI,-294683,9790,40949825,TERA,2026_01_01,2026-04-18 16:38
KATMR,-303442,2705752,1980989998,TERA,2026_01_01,2026-04-18 16:38
IZENR,-314782,346069,914537597,TERA,2026_01_01,2026-04-18 16:38
VAKFN,-365769,1522180,2064378145,TERA,2026_01_01,2026-04-18 16:38
MAVI,-372809,-204402,576779312,TERA,2026_01_01,2026-04-18 16:38
THYAO,-407248,24173,739464752,TERA,2026_01_01,2026-04-18 16:38
SAFKR,-417656,1588181,139433366,TERA,2026_01_01,2026-04-18 16:38
KCAER,-426911,-365214,496494775,TERA,2026_01_01,2026-04-18 16:38
OZGYO,-463141,206938,490916869,TERA,2026_01_01,2026-04-18 16:38
HDFGS,-483551,582663,956974192,TERA,2026_01_01,2026-04-18 16:38
KZBGY,-511134,233905,587999984,TERA,2026_01_01,2026-04-18 16:38
MANAS,-515550,1854405,127852000,TERA,2026_01_01,2026-04-18 16:38
ARSAN,-520101,562681,887344274,TERA,2026_01_01,2026-04-18 16:38
DURDO,-550151,20779,379703149,TERA,2026_01_01,2026-04-18 16:38
ZPLIBF,-582251,-674089,213880000,TERA,2026_01_01,2026-04-18 16:38
SKTAS,-588364,853161,332865443,TERA,2026_01_01,2026-04-18 16:38
CVKMD,-605469,28161454,461999787,TERA,2026_01_01,2026-04-18 16:38
EREGL,-633819,1118867,3554231816,TERA,2026_01_01,2026-04-18 16:38
YYLGD,-679341,124241,369826200,TERA,2026_01_01,2026-04-18 16:38
ZOREN,-683600,1557899,2681244194,TERA,2026_01_01,2026-04-18 16:38
QUAGR,-723809,1805167,1773200000,TERA,2026_01_01,2026-04-18 16:38
CWENE,-742888,113489,530759984,TERA,2026_01_01,2026-04-18 16:38
CIMSA,-769600,-740833,488404404,TERA,2026_01_01,2026-04-18 16:38
EKGYO,-846480,-190572,1925107366,TERA,2026_01_01,2026-04-18 16:38
AKSGY,-851000,-819731,1628451947,TERA,2026_01_01,2026-04-18 16:38
KLGYO,-885377,-844526,689399869,TERA,2026_01_01,2026-04-18 16:38
HALKB,-956602,658939,6546422779,TERA,2026_01_01,2026-04-18 16:38
VAKBN,-1221217,-938427,8046896130,TERA,2026_01_01,2026-04-18 16:38
IZFAS,-1479570,861214,156001658,TERA,2026_01_01,2026-04-18 16:38
RYGYO,-1480880,272361,770588057,TERA,2026_01_01,2026-04-18 16:38
ARFYE,-1490110,-541300,47000000,TERA,2026_01_01,2026-04-18 16:38
INFO,-1509373,-1360712,767463351,TERA,2026_01_01,2026-04-18 16:38
DMRGD,-1637560,1174509,1277294592,TERA,2026_01_01,2026-04-18 16:38
EUREN,-1760652,-753648,1040132637,TERA,2026_01_01,2026-04-18 16:38
GRTHO,-1863804,1204512,36745000,TERA,2026_01_01,2026-04-18 16:38
AKFGY,-1882294,333985,3457819315,TERA,2026_01_01,2026-04-18 16:38
ALGYO,-1942854,278067,141336768,TERA,2026_01_01,2026-04-18 16:38
YKBNK,-2293921,547113,4705620952,TERA,2026_01_01,2026-04-18 16:38
ISCTR,-2715652,4382011,8880400751,TERA,2026_01_01,2026-04-18 16:38
MAGEN,-3061855,-2606854,719512140,TERA,2026_01_01,2026-04-18 16:38
EYGYO,-3093333,2713699,341859667,TERA,2026_01_01,2026-04-18 16:38
SASA,-3265986,13113330,25700421849,TERA,2026_01_01,2026-04-18 16:38
ADEL,-3267704,906608,112043619,TERA,2026_01_01,2026-04-18 16:38
AKBNK,-3789568,327449,3059320205,TERA,2026_01_01,2026-04-18 16:38
SMRTG,-4010062,7014679,221421277,TERA,2026_01_01,2026-04-18 16:38
PASEU,-7061024,8798000,215296000,TERA,2026_01_01,2026-04-18 16:38
KUYAS,-7528757,23538490,398958897,TERA,2026_01_01,2026-04-18 16:38
PAHOL,-12364039,3513033,3999999979,TERA,2026_01_01,2026-04-18 16:38
SASA,59514494,67679360,25700421849,BULLS,2026_01_01,2026-04-18 16:38
BTCIM,14216772,39752316,4046621813,BULLS,2026_01_01,2026-04-18 16:38
BORLS,14024433,14490910,308652686,BULLS,2026_01_01,2026-04-18 16:38
MEYSU,7456441,7456441,175000000,BULLS,2026_01_01,2026-04-18 16:38
BSOKE,7346829,19326705,458473127,BULLS,2026_01_01,2026-04-18 16:38
KUYAS,6693797,35592517,398958897,BULLS,2026_01_01,2026-04-18 16:38
CANTE,5102232,27684054,6026334128,BULLS,2026_01_01,2026-04-18 16:38
IHLGM,2995720,4108106,986078000,BULLS,2026_01_01,2026-04-18 16:38
NATEN,2932799,3812012,309375000,BULLS,2026_01_01,2026-04-18 16:38
GRTHO,2837427,4328541,36745000,BULLS,2026_01_01,2026-04-18 16:38
HEKTS,2287427,7209446,3946474643,BULLS,2026_01_01,2026-04-18 16:38
HALKB,1554428,6409363,6546422779,BULLS,2026_01_01,2026-04-18 16:38
PETKM,1539599,1313262,1241796844,BULLS,2026_01_01,2026-04-18 16:38
SKBNK,1088936,1390151,2498879854,BULLS,2026_01_01,2026-04-18 16:38
TERA,872397,2314333,240888789,BULLS,2026_01_01,2026-04-18 16:38
ALKA,858786,1608520,330750000,BULLS,2026_01_01,2026-04-18 16:38
MERIT,828434,838853,329683116,BULLS,2026_01_01,2026-04-18 16:38
FENER,817064,1012833,1165336432,BULLS,2026_01_01,2026-04-18 16:38
VRGYO,675432,2068709,597693904,BULLS,2026_01_01,2026-04-18 16:38
KBORU,655120,3836770,143999994,BULLS,2026_01_01,2026-04-18 16:38
ERCB,651392,776457,39113273,BULLS,2026_01_01,2026-04-18 16:38
KAYSE,647964,780359,814062609,BULLS,2026_01_01,2026-04-18 16:38
EFOR,600015,5934309,539999994,BULLS,2026_01_01,2026-04-18 16:38
BULGS,599356,3982963,72499900,BULLS,2026_01_01,2026-04-18 16:38
KGYO,536385,1360277,767895149,BULLS,2026_01_01,2026-04-18 16:38
CEMAS,518565,2568603,790994290,BULLS,2026_01_01,2026-04-18 16:38
KONTR,493561,3440358,936041131,BULLS,2026_01_01,2026-04-18 16:38
BJKAS,433507,1858716,1339632796,BULLS,2026_01_01,2026-04-18 16:38
HUBVC,421305,1407977,277189572,BULLS,2026_01_01,2026-04-18 16:38
MIATK,407393,21996259,313087979,BULLS,2026_01_01,2026-04-18 16:38
AKBNK,373629,1365970,3059320205,BULLS,2026_01_01,2026-04-18 16:38
METRO,357417,472185,539989959,BULLS,2026_01_01,2026-04-18 16:38
ANSGR,319344,386641,1564416026,BULLS,2026_01_01,2026-04-18 16:38
ALKIM,304009,1777462,182767821,BULLS,2026_01_01,2026-04-18 16:38
ESEN,281343,339229,682499950,BULLS,2026_01_01,2026-04-18 16:38
IMASM,277176,2321249,622850500,BULLS,2026_01_01,2026-04-18 16:38
AKCNS,265199,729752,39359284,BULLS,2026_01_01,2026-04-18 16:38
AHSGY,264815,652243,184999889,BULLS,2026_01_01,2026-04-18 16:38
AKSEN,263823,552217,638545796,BULLS,2026_01_01,2026-04-18 16:38
CVKMD,228140,9326191,461999787,BULLS,2026_01_01,2026-04-18 16:38
YYAPI,227995,3376022,1705025550,BULLS,2026_01_01,2026-04-18 16:38
ODAS,220565,8275987,1113798031,BULLS,2026_01_01,2026-04-18 16:38
LRSHO,213555,2791230,724120946,BULLS,2026_01_01,2026-04-18 16:38
MRGYO,197414,1715544,1035439186,BULLS,2026_01_01,2026-04-18 16:38
MARKA,195014,260842,20752018,BULLS,2026_01_01,2026-04-18 16:38
KOPOL,191053,942106,266319652,BULLS,2026_01_01,2026-04-18 16:38
ADESE,189439,2697782,4687131701,BULLS,2026_01_01,2026-04-18 16:38
SRVGY,175337,5792761,812499687,BULLS,2026_01_01,2026-04-18 16:38
SILVR,170072,21605766,212818206,BULLS,2026_01_01,2026-04-18 16:38
YUNSA,169738,1768005,202164056,BULLS,2026_01_01,2026-04-18 16:38
TATEN,167730,281400,347799724,BULLS,2026_01_01,2026-04-18 16:38
MARMR,161292,3075901,961218727,BULLS,2026_01_01,2026-04-18 16:38
KLYPV,147784,169773,46334639,BULLS,2026_01_01,2026-04-18 16:38
BIENY,143179,449224,83069831,BULLS,2026_01_01,2026-04-18 16:38
SEKUR,141526,482356,131458049,BULLS,2026_01_01,2026-04-18 16:38
THYAO,140336,325686,739464752,BULLS,2026_01_01,2026-04-18 16:38
QUAGR,128529,6036665,1773200000,BULLS,2026_01_01,2026-04-18 16:38
EKOS,128089,567281,307199852,BULLS,2026_01_01,2026-04-18 16:38
IZENR,118522,709768,914537597,BULLS,2026_01_01,2026-04-18 16:38
ARASE,118392,151306,49999991,BULLS,2026_01_01,2026-04-18 16:38
AGHOL,116882,206627,1068822243,BULLS,2026_01_01,2026-04-18 16:38
BNTAS,114998,1313560,170624999,BULLS,2026_01_01,2026-04-18 16:38
EUPWR,111440,645465,199610525,BULLS,2026_01_01,2026-04-18 16:38
SELVA,110891,1548666,747897737,BULLS,2026_01_01,2026-04-18 16:38
DURDO,110077,125916,379703149,BULLS,2026_01_01,2026-04-18 16:38
MEPET,110041,122020,73940585,BULLS,2026_01_01,2026-04-18 16:38
GOKNR,105675,320663,178040711,BULLS,2026_01_01,2026-04-18 16:38
ENKAI,102539,340852,874736069,BULLS,2026_01_01,2026-04-18 16:38
IHGZT,100960,57877793,570666229,BULLS,2026_01_01,2026-04-18 16:38
LMKDC,98631,151863,155929999,BULLS,2026_01_01,2026-04-18 16:38
TUKAS,89255,4977234,4499995929,BULLS,2026_01_01,2026-04-18 16:38
IHYAY,86809,1965036,388124996,BULLS,2026_01_01,2026-04-18 16:38
KLGYO,84915,1250487,689399869,BULLS,2026_01_01,2026-04-18 16:38
BALSU,84822,391702,278000000,BULLS,2026_01_01,2026-04-18 16:38
AZTEK,83711,139807,279000000,BULLS,2026_01_01,2026-04-18 16:38
VAKBN,81743,470674,8046896130,BULLS,2026_01_01,2026-04-18 16:38
KAREL,81728,1366005,329659497,BULLS,2026_01_01,2026-04-18 16:38
MANAS,78213,1085185,127852000,BULLS,2026_01_01,2026-04-18 16:38
IDGYO,77368,310351,119234999,BULLS,2026_01_01,2026-04-18 16:38
GUNDG,74687,937356,18968972,BULLS,2026_01_01,2026-04-18 16:38
REEDR,72028,660797,627278663,BULLS,2026_01_01,2026-04-18 16:38
CRDFA,70824,157821,74996853,BULLS,2026_01_01,2026-04-18 16:38
PLTUR,68215,279753,49500000,BULLS,2026_01_01,2026-04-18 16:38
OBASE,66522,72436,14924000,BULLS,2026_01_01,2026-04-18 16:38
DMLKTG,66364,246091,2586309851,BULLS,2026_01_01,2026-04-18 16:38
OFSYM,65163,116608,22749998,BULLS,2026_01_01,2026-04-18 16:38
TUREX,64819,251110,432000000,BULLS,2026_01_01,2026-04-18 16:38
YEOTK,62934,309804,160933198,BULLS,2026_01_01,2026-04-18 16:38
ALCTL,60203,95820,13543218,BULLS,2026_01_01,2026-04-18 16:38
ISMEN,59461,583757,467723147,BULLS,2026_01_01,2026-04-18 16:38
RUZYE,59238,14779271,267748491,BULLS,2026_01_01,2026-04-18 16:38
BASCM,58644,84472,49212423,BULLS,2026_01_01,2026-04-18 16:38
